@relation InstanceResultListener

@attribute Key_Dataset {'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18'}
@attribute Key_Run {1,2,3,4,5}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.meta.LogitBoost,weka.classifiers.lazy.IBk,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-1105660358715833753,-3080186098777067172,-5990607817048210779,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20250328.1831,6444,1611,1439,172,0,89.323402,10.676598,0,0.857528,0.053426,0.230472,14.262706,53.255067,3218.129631,2167.903179,1050.226453,1.997598,1.345688,0.65191,2803.169434,1.740018,87.105547,0.89008,332,0.042811,53,0.957189,1185,0.10992,41,0.862338,0.89008,0.875989,0.838032,0.923445,0.795891,0.893234,0.035381,0.964619,0.106766,0.893695,0.893234,0.893295,0.857876,0.929242,0.82594,0.892826,0.893234,0,0.283,0,0.28125,0,281.25,1015857,1013840,255059,89.385475,25.015518,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20250328.1831,6444,1611,1440,171,0,89.385475,10.614525,0,0.8583,0.053737,0.230809,14.345378,53.331924,3218.239476,2169.90329,1048.336185,1.997666,1.346929,0.650736,2800.816209,1.738558,87.029453,0.876676,327,0.037157,46,0.962843,1192,0.123324,46,0.876676,0.876676,0.876676,0.839519,0.920507,0.797737,0.893855,0.035608,0.964392,0.106145,0.893959,0.893855,0.893881,0.858381,0.928915,0.825562,0.893652,0.893855,0.001,0.257,0,0.25,0,250,1015857,1013840,255059,89.385475,25.046555,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20250328.1831,6444,1611,1455,156,0,90.316574,9.683426,0,0.870778,0.048619,0.219618,12.97918,50.746158,3218.239476,1964.442206,1253.79727,1.997666,1.219393,0.778273,2840.973288,1.763484,88.277249,0.895442,334,0.040388,50,0.959612,1188,0.104558,39,0.869792,0.895442,0.882431,0.846488,0.928344,0.806225,0.903166,0.032143,0.967857,0.096834,0.903485,0.903166,0.90325,0.87102,0.936277,0.841855,0.902878,0.903166,0,0.258,0,0.265625,0,265.625,1015857,1013840,255059,90.378647,25.031037,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20250328.1831,6444,1611,1437,174,0,89.199255,10.800745,0,0.855761,0.054202,0.231981,14.46957,53.602819,3218.239476,2192.21245,1026.027025,1.997666,1.360777,0.636888,2796.189097,1.735685,86.885675,0.879357,328,0.030695,38,0.969305,1200,0.120643,45,0.896175,0.879357,0.887686,0.854327,0.924975,0.817539,0.891993,0.036493,0.963507,0.108007,0.892277,0.891993,0.891945,0.855948,0.928706,0.824461,0.891734,0.891993,0.001,0.265,0,0.265625,0,265.625,1015857,1013840,255059,89.261328,25.031037,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20250328.1831,6444,1611,1436,175,0,89.137182,10.862818,0,0.855031,0.054512,0.232982,14.552257,53.833984,3218.239476,2215.519037,1002.720438,1.997666,1.375245,0.622421,2794.179999,1.734438,86.823247,0.865952,323,0.040388,50,0.959612,1188,0.134048,50,0.865952,0.865952,0.865952,0.825564,0.913811,0.782978,0.891372,0.036027,0.963973,0.108628,0.891518,0.891372,0.891389,0.8553,0.928527,0.823543,0.890779,0.891372,0.001,0.258,0,0.265625,0,265.625,1015857,1013840,255059,89.137182,25,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1831,6444,1611,1495,116,0,92.799503,7.200497,0,0.903882,0.058174,0.17723,15.529984,40.951623,3218.239476,640.316083,2577.923392,1.997666,0.397465,1.600201,2828.192711,1.755551,87.88012,0.914209,341,0.023425,29,0.976575,1209,0.085791,32,0.921622,0.914209,0.9179,0.893307,0.980701,0.938834,0.927995,0.024084,0.975916,0.072005,0.928042,0.927995,0.927973,0.90398,0.981489,0.9463,0.927712,0.927995,12.133,0.005,12.046875,0,12046.875,0,21205,1013840,255059,97.454997,34.7455,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1831,6444,1611,1476,135,0,91.620112,8.379888,0,0.888184,0.061761,0.188847,16.487459,43.63605,3218.239476,713.452837,2504.786638,1.997666,0.442863,1.554802,2797.101214,1.736252,86.914017,0.906166,338,0.031502,39,0.968498,1199,0.093834,35,0.896552,0.906166,0.901333,0.87142,0.9744,0.935936,0.916201,0.027769,0.972231,0.083799,0.916361,0.916201,0.916189,0.888297,0.9805,0.947336,0.915967,0.916201,12.979,0.003,12.8125,0,12812.5,0,21205,1013840,255059,97.641217,37.507759,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1831,6444,1611,1493,118,0,92.675357,7.324643,0,0.902244,0.061616,0.174591,16.4489,40.341941,3218.239476,646.512553,2571.726923,1.997666,0.401311,1.596354,2816.622453,1.748369,87.520599,0.932976,348,0.028271,35,0.971729,1203,0.067024,25,0.908616,0.932976,0.920635,0.896443,0.97821,0.951715,0.926754,0.024343,0.975657,0.073246,0.926896,0.926754,0.926765,0.902399,0.981301,0.952882,0.926481,0.926754,11.955,0.004,11.890625,0,11890.625,0,21205,1013840,255059,97.206704,35.583489,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1831,6444,1611,1483,128,0,92.054624,7.945376,0,0.893925,0.065776,0.184292,17.559331,42.583538,3218.239476,656.068597,2562.170879,1.997666,0.407243,1.590423,2784.796164,1.728613,86.531664,0.898123,335,0.025848,32,0.974152,1206,0.101877,38,0.912807,0.898123,0.905405,0.877253,0.985398,0.948119,0.920546,0.026692,0.973308,0.079454,0.920789,0.920546,0.920531,0.89409,0.981095,0.951,0.92029,0.920546,12.052,0.004,11.9375,0.015625,11937.5,15.625,21205,1013840,255059,96.896338,35.692117,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1832,6444,1611,1500,111,0,93.10987,6.89013,0,0.908051,0.062908,0.175695,16.794027,40.597797,3218.129631,614.731355,2603.398277,1.997598,0.381584,1.616014,2808.172913,1.743124,87.261025,0.932976,348,0.030695,38,0.969305,1200,0.067024,25,0.901554,0.932976,0.916996,0.891651,0.984109,0.94667,0.931099,0.02281,0.97719,0.068901,0.931491,0.931099,0.931146,0.908313,0.98515,0.960708,0.930844,0.931099,11.911,0.003,11.859375,0,11859.375,0,21205,1013840,255059,98.013656,36.57666,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1832,6444,1611,1495,116,0,92.799503,7.200497,0,0.903901,0.057449,0.178353,15.33662,41.211938,3218.129631,646.106536,2572.023095,1.997598,0.401059,1.596538,2832.864016,1.758451,88.028275,0.932976,348,0.028271,35,0.971729,1203,0.067024,25,0.908616,0.932976,0.920635,0.896443,0.983343,0.952198,0.927995,0.023957,0.976043,0.072005,0.928277,0.927995,0.92802,0.904062,0.981356,0.952774,0.92784,0.927995,11.85,0.003,11.71875,0,11718.75,0,21205,1013840,255059,96.834264,33.581626,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1832,6444,1611,1495,116,0,92.799503,7.200497,0,0.903894,0.059482,0.17648,15.879245,40.778415,3218.239476,635.434464,2582.805012,1.997666,0.394435,1.603231,2823.555985,1.752673,87.736043,0.924933,345,0.028271,35,0.971729,1203,0.075067,28,0.907895,0.924933,0.916335,0.890887,0.980077,0.910993,0.927995,0.02408,0.97592,0.072005,0.928166,0.927995,0.928041,0.903961,0.981986,0.947863,0.927947,0.927995,12.132,0.005,12.03125,0.015625,12031.25,15.625,21205,1013840,255059,97.88951,36.499069,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1832,6444,1611,1502,109,0,93.234016,6.765984,0,0.909675,0.06151,0.171997,16.420528,39.74246,3218.239476,569.202811,2649.036664,1.997666,0.353323,1.644343,2819.06284,1.749884,87.596428,0.914209,341,0.021002,26,0.978998,1212,0.085791,32,0.929155,0.914209,0.921622,0.898305,0.984726,0.960819,0.93234,0.022709,0.977291,0.06766,0.932399,0.93234,0.932325,0.909754,0.986174,0.962016,0.932117,0.93234,11.901,0.004,11.796875,0,11796.875,0,21205,1013840,255059,98.261949,37.368094,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1832,6444,1611,1481,130,0,91.930478,8.069522,0,0.892284,0.062722,0.184983,16.743997,42.743212,3218.239476,678.990105,2539.24937,1.997666,0.421471,1.576195,2797.599062,1.736561,86.929487,0.898123,335,0.027464,34,0.972536,1204,0.101877,38,0.907859,0.898123,0.902965,0.873955,0.978513,0.942188,0.919305,0.026881,0.973119,0.080695,0.919273,0.919305,0.919279,0.892441,0.982045,0.951447,0.9188,0.919305,11.739,0.004,11.6875,0.015625,11687.5,15.625,21205,1013840,255059,96.958411,34.683426,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1833,6444,1611,1488,123,0,92.364991,7.635009,0,0.89816,0.06056,0.186077,16.167035,42.995871,3218.239476,839.727244,2378.512232,1.997666,0.521246,1.47642,2813.74337,1.746582,87.431137,0.935657,349,0.03231,40,0.96769,1198,0.064343,24,0.897172,0.935657,0.91601,0.890346,0.973753,0.94891,0.92365,0.024872,0.975128,0.07635,0.924594,0.92365,0.923767,0.898759,0.975437,0.930136,0.923277,0.92365,11.925,0.005,11.890625,0,11890.625,0,21205,1013840,255059,96.151459,33.472998,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1833,6444,1611,1476,135,0,91.620112,8.379888,0,0.888146,0.060648,0.187178,16.190295,43.250453,3218.239476,690.224955,2528.014521,1.997666,0.428445,1.569221,2804.288587,1.740713,87.13735,0.906166,338,0.026656,33,0.973344,1205,0.093834,35,0.911051,0.906166,0.908602,0.881166,0.983932,0.95632,0.916201,0.028027,0.971973,0.083799,0.916238,0.916201,0.9162,0.888194,0.980532,0.951231,0.916028,0.916201,11.888,0.004,11.75,0,11750,0,21205,1013840,255059,97.020484,33.27126,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1833,6444,1611,1494,117,0,92.73743,7.26257,0,0.903064,0.057677,0.17886,15.397217,41.328322,3218.239476,633.37893,2584.860545,1.997666,0.393159,1.604507,2830.353075,1.756892,87.947249,0.91689,342,0.025848,32,0.974152,1206,0.08311,31,0.914439,0.91689,0.915663,0.89021,0.98386,0.951305,0.927374,0.024201,0.975799,0.072626,0.927589,0.927374,0.92738,0.903245,0.983046,0.952437,0.927096,0.927374,11.715,0.004,11.609375,0,11609.375,0,21205,1013840,255059,96.896338,35.102421,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1833,6444,1611,1484,127,0,92.116698,7.883302,0,0.894795,0.062501,0.184197,16.685152,42.561555,3218.239476,658.304042,2559.935434,1.997666,0.408631,1.589035,2799.975669,1.738036,87.003335,0.911528,340,0.033118,41,0.966882,1197,0.088472,33,0.892388,0.911528,0.901857,0.871961,0.982258,0.940046,0.921167,0.026124,0.973876,0.078833,0.92136,0.921167,0.921224,0.895013,0.983147,0.953697,0.920812,0.921167,11.771,0.004,11.5,0.015625,11500,15.625,21205,1013840,255059,97.579143,35.893855,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1833,6444,1611,1486,125,0,92.240844,7.759156,0,0.896399,0.057003,0.177855,15.217371,41.096203,3218.239476,706.921148,2511.318328,1.997666,0.438809,1.558857,2833.352649,1.758754,88.040454,0.895442,334,0.02504,31,0.97496,1207,0.104558,39,0.915068,0.895442,0.905149,0.87706,0.979473,0.922539,0.922408,0.026153,0.973847,0.077592,0.922487,0.922408,0.922382,0.896495,0.98393,0.957413,0.922131,0.922408,11.634,0.003,11.625,0,11625,0,21205,1013840,255059,97.70329,34.062694,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1834,6444,1611,1506,105,0,93.482309,6.517691,0,0.913005,0.058511,0.172317,15.620015,39.817233,3218.129631,597.609675,2620.519956,1.997598,0.370956,1.626642,2836.660629,1.760807,88.146251,0.935657,349,0.025848,32,0.974152,1206,0.064343,24,0.91601,0.935657,0.925729,0.903129,0.986078,0.959887,0.934823,0.021586,0.978414,0.065177,0.934941,0.934823,0.934752,0.913259,0.984862,0.952895,0.934251,0.934823,11.795,0.004,11.75,0,11750,0,21205,1013840,255059,97.765363,37.445686,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1834,6444,1611,1485,126,0,92.178771,7.821229,0,0.895625,0.062182,0.183856,16.600174,42.483531,3218.129631,710.22032,2507.909312,1.997598,0.440857,1.556741,2806.098308,1.741836,87.196559,0.919571,343,0.027464,34,0.972536,1204,0.080429,30,0.909814,0.919571,0.914667,0.888799,0.979187,0.938571,0.921788,0.025868,0.974132,0.078212,0.922118,0.921788,0.921859,0.895914,0.978278,0.941408,0.92146,0.921788,11.721,0.003,11.640625,0,11640.625,0,21205,1013840,255059,96.027312,34.155804,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1834,6444,1611,1478,133,0,91.744258,8.255742,0,0.889804,0.061902,0.187155,16.525285,43.245067,3218.239476,662.51535,2555.724125,1.997666,0.411245,1.586421,2798.867016,1.737348,86.968886,0.903485,337,0.027464,34,0.972536,1204,0.096515,36,0.908356,0.903485,0.905914,0.877671,0.979291,0.912537,0.917443,0.027551,0.972449,0.082557,0.917447,0.917443,0.917436,0.889892,0.983003,0.950045,0.917142,0.917443,11.748,0.004,11.609375,0,11609.375,0,21205,1013840,255059,97.641217,36.250776,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1834,6444,1611,1494,117,0,92.73743,7.26257,0,0.903066,0.054227,0.176902,14.476299,40.87594,3218.239476,629.512732,2588.726744,1.997666,0.390759,1.606907,2851.894467,1.770263,88.616602,0.922252,344,0.028271,35,0.971729,1203,0.077748,29,0.907652,0.922252,0.914894,0.889033,0.979713,0.928332,0.927374,0.024195,0.975805,0.072626,0.927781,0.927374,0.927398,0.903328,0.982533,0.950717,0.927116,0.927374,11.742,0.004,11.671875,0,11671.875,0,21205,1013840,255059,96.958411,33.752328,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1834,6444,1611,1488,123,0,92.364991,7.635009,0,0.8981,0.059455,0.181016,15.871796,41.826498,3218.239476,673.757941,2544.481535,1.997666,0.418223,1.579442,2819.033499,1.749866,87.595517,0.911528,340,0.029079,36,0.970921,1202,0.088472,33,0.904255,0.911528,0.907877,0.879988,0.976453,0.941726,0.92365,0.025397,0.974603,0.07635,0.923696,0.92365,0.923666,0.898208,0.982957,0.952718,0.923359,0.92365,11.7,0.003,11.6875,0.015625,11687.5,15.625,21205,1013840,255059,97.082557,33.240223,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1835,6444,1611,1510,101,0,93.730602,6.269398,0,0.916315,0.056841,0.166767,15.174108,38.533992,3218.239476,508.381791,2709.857685,1.997666,0.315569,1.682097,2848.216523,1.76798,88.502318,0.932976,348,0.021809,27,0.978191,1211,0.067024,25,0.928,0.932976,0.930481,0.909468,0.988814,0.970247,0.937306,0.021018,0.978982,0.062694,0.937339,0.937306,0.93731,0.916318,0.989786,0.971131,0.937247,0.937306,11.78,0.003,11.75,0,11750,0,21205,1013840,255059,98.510242,34.885164,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1835,6444,1611,1501,110,0,93.171943,6.828057,0,0.908846,0.055681,0.171684,14.864693,39.670823,3218.129631,575.689307,2642.440324,1.997598,0.357349,1.640248,2848.59613,1.768216,88.517134,0.922252,344,0.020194,25,0.979806,1213,0.077748,29,0.932249,0.922252,0.927224,0.905473,0.987431,0.965837,0.931719,0.022813,0.977187,0.068281,0.931722,0.931719,0.931707,0.908987,0.985467,0.960111,0.931344,0.931719,11.83,0.003,11.8125,0.015625,11812.5,15.625,21205,1013840,255059,97.454997,34.295469,?
