@relation snake_game-weka.filters.unsupervised.attribute.Remove-R29-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Dist_Tail_x numeric
@attribute Dist_Tail_y numeric
@attribute Horizontal_Weight numeric
@attribute Vertical_Weight numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
-0.768367,0.252699,-0.243663,-0.76413,0.546688,-0.784607,-0.768367,0.768367,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.611143,0.138462,0.017716,-1.114024,0.289814,-1.531244,0.520662,-0.55169,-0.584283,1.671494,RIGHT
-0.686182,0.252699,-0.243663,-0.76413,0.453745,-0.784607,-0.686182,0.686182,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.563224,0.056847,0.017716,-0.912314,0.289814,-1.531244,0.433866,-0.55169,-0.584283,1.671494,RIGHT
-0.603997,0.252699,-0.243663,-0.76413,0.360802,-0.784607,-0.603997,0.603997,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.515305,-0.024769,0.017716,-0.710603,0.289814,-1.531244,0.347069,-0.55169,-0.584283,1.671494,RIGHT
-0.521813,0.252699,-0.243663,-0.76413,0.267859,-0.784607,-0.521813,0.521813,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.467386,-0.106384,0.017716,-0.508893,0.289814,-1.531244,0.260273,-0.55169,-0.584283,1.671494,RIGHT
-0.439628,0.252699,-0.243663,-0.76413,0.174916,-0.784607,-0.439628,0.439628,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.419467,-0.187999,0.017716,-0.307183,0.289814,-1.531244,0.173477,-0.55169,-0.584283,1.671494,RIGHT
-0.357443,0.252699,-0.243663,-0.76413,0.081973,-0.784607,-0.357443,0.357443,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.371548,-0.269615,0.017716,-0.105473,0.289814,-1.531244,0.086681,-0.55169,-0.584283,1.671494,RIGHT
-0.275259,0.252699,-0.243663,-0.76413,-0.01097,-0.784607,-0.275259,0.275259,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.323629,-0.35123,0.017716,0.096237,0.289814,-1.531244,-0.000115,-0.55169,-0.584283,1.671494,UP
-0.275259,0.173468,-0.243663,-0.76413,-0.01097,-0.729743,-0.275259,0.275259,0.173468,-0.173468,-0.020972,-1.46257,0.687574,-0.758884,-0.118,-0.349,-0.040596,0.227791,-0.432846,0.017716,0.197092,0.192097,-1.446161,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,0.094237,-0.243663,-0.76413,-0.01097,-0.674879,-0.275259,0.275259,0.094237,-0.094237,-0.020972,-1.46257,-0.021907,-1.48702,-0.195294,-0.426301,-0.117219,0.131953,-0.514461,0.017716,0.297947,0.09438,-1.361077,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,0.015006,-0.243663,-0.76413,-0.01097,-0.620015,-0.275259,0.275259,0.015006,-0.015006,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.193842,0.036114,-0.596076,0.017716,0.398803,-0.003337,-1.275994,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.064225,-0.243663,-0.76413,-0.01097,-0.565152,-0.275259,0.275259,-0.064225,0.064225,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.059724,-0.677692,0.017716,0.499658,-0.101054,-1.190911,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.143456,-0.243663,-0.76413,-0.01097,-0.510288,-0.275259,0.275259,-0.143456,0.143456,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.107643,-0.759307,0.017716,0.600513,-0.198771,-1.105827,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.222687,-0.243663,-0.76413,-0.01097,-0.455424,-0.275259,0.275259,-0.222687,0.222687,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.155562,-0.840922,0.017716,0.701368,-0.296487,-1.020744,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.301918,-0.243663,-0.76413,-0.01097,-0.40056,-0.275259,0.275259,-0.301918,0.301918,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.203481,-0.922538,0.017716,0.802223,-0.394204,-0.935661,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.381149,-0.243663,-0.76413,-0.01097,-0.345696,-0.275259,0.275259,-0.381149,0.381149,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.2514,-1.004153,0.017716,0.903078,-0.491921,-0.850577,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.46038,-0.243663,-0.76413,-0.01097,-0.290832,-0.275259,0.275259,-0.46038,0.46038,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.299319,-1.085768,0.017716,1.003933,-0.589638,-0.765494,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.539611,-0.243663,-0.76413,-0.01097,-0.235968,-0.275259,0.275259,-0.539611,0.539611,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.347238,-1.167384,0.017716,1.104788,-0.687355,-0.680411,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.618842,-0.243663,-0.76413,-0.01097,-0.181105,-0.275259,0.275259,-0.618842,0.618842,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.395157,-1.248999,0.017716,1.205643,-0.785072,-0.595328,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.698073,-0.243663,-0.76413,-0.01097,-0.126241,-0.275259,0.275259,-0.698073,0.698073,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.443076,-1.330614,0.017716,1.306498,-0.882789,-0.510244,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.777304,-0.243663,-0.76413,-0.01097,-0.071377,-0.275259,0.275259,-0.777304,0.777304,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.490995,-1.41223,0.017716,1.407353,-0.980505,-0.425161,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.275259,-0.856535,-1.016683,-1.176743,-1.033342,-0.345696,-0.275259,0.275259,-0.856535,0.856535,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.538914,-1.41223,0.017716,1.407353,-1.078222,-0.414526,-1.608015,1.812437,-0.584283,-0.59821,LEFT
-0.357443,-0.856535,-1.016683,-1.176743,-0.940399,-0.345696,-0.357443,0.357443,-0.856535,0.856535,-1.418591,-0.030309,-0.731388,-0.758884,-0.349881,-0.426301,-0.347087,-0.538914,-1.493845,0.017716,1.407353,-1.078222,0.99573,-1.523389,-0.55169,-0.584283,-0.59821,LEFT
-0.439628,-0.856535,-1.016683,-1.176743,-0.847456,-0.345696,-0.439628,0.439628,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.427175,-0.349,-0.42371,-0.538914,-1.57546,0.017716,1.407353,-1.078222,1.327555,-1.438762,-0.55169,-0.584283,-0.59821,LEFT
-0.521813,-0.856535,-1.016683,-1.176743,-0.754513,-0.345696,-0.521813,0.521813,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.500333,-0.538914,-1.657076,0.017716,1.407353,-1.078222,1.576424,-1.354136,-0.55169,-0.584283,-0.59821,LEFT
-0.603997,-0.856535,-1.016683,-1.176743,-0.66157,-0.345696,-0.603997,0.603997,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.538914,-1.738691,0.017716,1.407353,-1.078222,1.576424,-1.26951,-0.55169,-0.584283,-0.59821,LEFT
-0.686182,-0.856535,-1.016683,-1.176743,-0.568627,-0.345696,-0.686182,0.686182,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.490995,-1.738691,0.096966,1.306498,-1.175939,1.576424,-1.184884,-0.55169,-0.584283,-0.59821,LEFT
-0.768367,-0.856535,-1.016683,-1.176743,-0.475684,-0.345696,-0.768367,0.768367,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.443076,-1.738691,0.176215,1.205643,-1.273656,1.576424,-1.100257,-0.55169,-0.584283,-0.59821,LEFT
-0.850551,-0.856535,-1.016683,-1.176743,-0.382741,-0.345696,-0.850551,0.850551,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.395157,-1.738691,0.255465,1.104788,-1.371373,1.576424,-1.015631,-0.55169,-0.584283,-0.59821,LEFT
-0.932736,-0.856535,-1.016683,-1.176743,-0.289798,-0.345696,-0.932736,0.932736,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.347238,-1.657076,0.255465,0.903078,-1.371373,1.576424,-0.931005,-0.55169,-0.584283,-0.59821,LEFT
-1.014921,-0.856535,-1.016683,-1.176743,-0.196856,-0.345696,-1.014921,1.014921,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.299319,-1.57546,0.255465,0.701368,-1.371373,1.576424,-0.846378,-0.55169,-0.584283,-0.59821,LEFT
-1.097105,-0.856535,-1.016683,-1.176743,-0.103913,-0.345696,-1.097105,1.097105,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.2514,-1.493845,0.255465,0.499658,-1.371373,1.576424,-0.761752,-0.55169,-0.584283,-0.59821,LEFT
-1.17929,-0.856535,-1.016683,-1.176743,-0.01097,-0.345696,-1.17929,1.17929,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.203481,-1.41223,0.255465,0.297947,-1.371373,1.576424,-0.677126,-0.55169,-0.584283,-0.59821,UP
-1.17929,-0.935766,-1.016683,-1.176743,-0.01097,-0.290832,-1.17929,1.17929,-0.935766,0.935766,-0.020972,-1.46257,-0.731388,-0.758884,-0.427175,-0.349,-0.500333,-0.203481,-1.330614,0.255465,0.197092,-1.46909,1.493467,-1.608015,1.812437,-0.584283,-0.59821,UP
-1.17929,-1.014997,-1.016683,-1.176743,-0.01097,-0.235968,-1.17929,1.17929,-1.014997,1.014997,-0.020972,-1.46257,-0.021907,-1.48702,-0.349881,-0.426301,-0.42371,-0.203481,-1.248999,0.255465,0.096237,-1.566807,1.410511,-1.608015,1.812437,-0.584283,-0.59821,UP
-1.17929,-1.094228,-1.016683,-1.176743,-0.01097,-0.181105,-1.17929,1.17929,-1.094228,1.094228,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.347087,-0.203481,-1.167384,0.255465,-0.004618,-1.664524,1.327555,-1.608015,1.812437,-0.584283,-0.59821,UP
-1.17929,-1.173459,-1.016683,-1.176743,-0.01097,-0.126241,-1.17929,1.17929,-1.173459,1.173459,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.203481,-1.085768,0.255465,-0.105473,-1.76224,1.244599,-1.608015,1.812437,-0.584283,-0.59821,UP
-1.17929,-1.25269,-1.016683,-1.176743,-0.01097,-0.071377,-1.17929,1.17929,-1.25269,1.25269,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.2514,-1.004153,0.255465,-0.206328,-1.859957,1.161643,-1.608015,1.812437,-0.584283,-0.59821,UP
-1.17929,-1.331921,0.951005,-0.76413,2.591432,0.31267,-1.17929,1.17929,-1.331921,1.331921,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.299319,-1.004153,0.255465,-0.206328,-1.957674,1.052383,-1.568798,1.812437,-0.584283,-0.59821,RIGHT
-1.097105,-1.331921,0.951005,-0.76413,2.498489,0.31267,-1.097105,1.097105,-1.331921,1.331921,1.376646,-0.030309,0.687574,-0.758884,-0.195294,-0.426301,-0.193842,-0.299319,-0.922538,0.255465,-0.206328,-1.957674,0.323987,-1.486236,-0.55169,-0.584283,1.671494,RIGHT
-1.014921,-1.331921,0.951005,-0.76413,2.405546,0.31267,-1.014921,1.014921,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.118,-0.349,-0.117219,-0.299319,-0.840922,0.255465,-0.206328,-1.957674,0.000256,-1.403674,-0.55169,-0.584283,1.671494,RIGHT
-0.932736,-1.331921,0.951005,-0.76413,2.312603,0.31267,-0.932736,0.932736,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,-0.040596,-0.299319,-0.759307,0.255465,-0.206328,-1.957674,-0.323476,-1.321111,-0.55169,-0.584283,1.671494,RIGHT
-0.850551,-1.331921,0.951005,-0.76413,2.21966,0.31267,-0.850551,0.850551,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.299319,-0.677692,0.255465,-0.206328,-1.957674,-0.647208,-1.238549,-0.55169,-0.584283,1.671494,RIGHT
-0.768367,-1.331921,0.951005,-0.76413,2.126717,0.31267,-0.768367,0.768367,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.347238,-0.596076,0.255465,-0.206328,-1.957674,-0.970939,-1.155987,-0.55169,-0.584283,1.671494,RIGHT
-0.686182,-1.331921,0.951005,-0.76413,2.033774,0.31267,-0.686182,0.686182,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.395157,-0.514461,0.255465,-0.206328,-1.957674,-1.294671,-1.073425,-0.55169,-0.584283,1.671494,RIGHT
-0.603997,-1.331921,0.951005,-0.76413,1.940831,0.31267,-0.603997,0.603997,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.443076,-0.432846,0.255465,-0.206328,-1.957674,-1.537469,-0.990862,-0.55169,-0.584283,1.671494,RIGHT
-0.521813,-1.331921,0.951005,-0.76413,1.847888,0.31267,-0.521813,0.521813,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.490995,-0.35123,0.255465,-0.206328,-1.957674,-1.537469,-0.9083,-0.55169,-0.584283,1.671494,RIGHT
-0.439628,-1.331921,0.951005,-0.76413,1.754945,0.31267,-0.439628,0.439628,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.538914,-0.269615,0.255465,-0.206328,-1.957674,-1.537469,-0.825738,-0.55169,-0.584283,1.671494,RIGHT
-0.357443,-1.331921,0.951005,-0.76413,1.662003,0.31267,-0.357443,0.357443,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.586833,-0.269615,0.176215,-0.105473,-1.859957,-1.537469,-0.743176,-0.55169,-0.584283,1.671494,RIGHT
-0.275259,-1.331921,0.951005,-0.76413,1.56906,0.31267,-0.275259,0.275259,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.634752,-0.269615,0.096966,-0.004618,-1.76224,-1.537469,-0.660613,-0.55169,-0.584283,1.671494,RIGHT
-0.193074,-1.331921,0.951005,-0.76413,1.476117,0.31267,-0.193074,0.193074,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.682671,-0.269615,0.017716,0.096237,-1.664524,-1.537469,-0.578051,-0.55169,-0.584283,1.671494,RIGHT
-0.110889,-1.331921,0.951005,-0.76413,1.383174,0.31267,-0.110889,0.110889,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.73059,-0.269615,-0.061533,0.197092,-1.566807,-1.537469,-0.495489,-0.55169,-0.584283,1.671494,RIGHT
-0.028705,-1.331921,0.951005,-0.76413,1.290231,0.31267,-0.028705,0.028705,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.778509,-0.269615,-0.140783,0.297947,-1.46909,-1.537469,-0.412927,-0.55169,-0.584283,1.671494,RIGHT
0.05348,-1.331921,0.951005,-0.76413,1.197288,0.31267,0.05348,-0.05348,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.826428,-0.269615,-0.220033,0.398803,-1.371373,-1.537469,-0.330364,-0.55169,-0.584283,1.671494,RIGHT
0.135665,-1.331921,0.951005,-0.76413,1.104345,0.31267,0.135665,-0.135665,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.874347,-0.269615,-0.299282,0.499658,-1.273656,-1.537469,-0.247802,-0.55169,-0.584283,1.671494,RIGHT
0.217849,-1.331921,0.951005,-0.76413,1.011402,0.31267,0.217849,-0.217849,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.922266,-0.269615,-0.378532,0.600513,-1.175939,-1.537469,-0.16524,-0.55169,-0.584283,1.671494,RIGHT
0.300034,-1.331921,0.951005,-0.76413,0.918459,0.31267,0.300034,-0.300034,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.970185,-0.269615,-0.457781,0.701368,-1.078222,-1.537469,-0.082678,-0.55169,-0.584283,1.671494,RIGHT
0.382219,-1.331921,0.951005,-0.76413,0.825516,0.31267,0.382219,-0.382219,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.018105,-0.269615,-0.537031,0.802223,-0.980505,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.464404,-1.331921,0.951005,-0.76413,0.732574,0.31267,0.464404,-0.464404,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.066024,-0.269615,-0.61628,0.903078,-0.882789,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.546588,-1.331921,0.951005,-0.76413,0.639631,0.31267,0.546588,-0.546588,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.113943,-0.269615,-0.69553,1.003933,-0.785072,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.628773,-1.331921,0.951005,-0.76413,0.546688,0.31267,0.628773,-0.628773,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.161862,-0.269615,-0.774779,1.104788,-0.687355,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.710958,-1.331921,0.951005,-0.76413,0.453745,0.31267,0.710958,-0.710958,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.209781,-0.269615,-0.854029,1.205643,-0.589638,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.793142,-1.331921,0.951005,-0.76413,0.360802,0.31267,0.793142,-0.793142,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.2577,-0.35123,-0.854029,1.407353,-0.589638,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.875327,-1.331921,0.951005,-0.76413,0.267859,0.31267,0.875327,-0.875327,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.305619,-0.432846,-0.854029,1.609064,-0.589638,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.957512,-1.331921,0.951005,-0.76413,0.174916,0.31267,0.957512,-0.957512,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.353538,-0.514461,-0.854029,1.810774,-0.589638,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
1.039696,-1.331921,0.951005,-0.76413,0.081973,0.31267,1.039696,-1.039696,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.401457,-0.596076,-0.854029,2.012484,-0.589638,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
1.121881,-1.331921,0.951005,-0.76413,-0.01097,0.31267,1.121881,-1.121881,-1.331921,1.331921,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.449376,-0.677692,-0.854029,2.214194,-0.589638,-1.537469,-0.000115,-0.55169,-0.584283,1.671494,DOWN
1.121881,-1.25269,0.951005,-0.76413,-0.01097,0.257806,1.121881,-1.121881,-1.25269,1.25269,-0.020972,1.401951,0.687574,0.697389,-0.118,-0.194398,-0.040596,-1.449376,-0.759307,-0.854029,2.315049,-0.491921,-1.456537,1.568567,-0.55169,1.711335,-0.59821,DOWN
1.121881,-1.173459,0.951005,-0.76413,-0.01097,0.202942,1.121881,-1.121881,-1.173459,1.173459,-0.020972,1.401951,-0.021907,1.425525,-0.195294,-0.117097,-0.117219,-1.449376,-0.840922,-0.854029,2.415904,-0.394204,-1.375604,1.568567,-0.55169,1.711335,-0.59821,DOWN
1.121881,-1.094228,0.951005,-0.76413,-0.01097,0.148079,1.121881,-1.121881,-1.094228,1.094228,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.193842,-1.449376,-0.922538,-0.854029,2.516759,-0.296487,-1.294671,1.568567,-0.55169,1.711335,-0.59821,DOWN
1.121881,-1.014997,0.951005,-0.76413,-0.01097,0.093215,1.121881,-1.121881,-1.014997,1.014997,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-1.449376,-1.004153,-0.854029,2.617614,-0.198771,-1.213738,1.568567,-0.55169,1.711335,-0.59821,DOWN
1.121881,-0.935766,0.951005,-0.76413,-0.01097,0.038351,1.121881,-1.121881,-0.935766,0.935766,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-1.401457,-1.085768,-0.854029,2.718469,-0.101054,-1.132805,1.568567,-0.55169,1.711335,-0.59821,DOWN
1.121881,-0.856535,-0.243663,-0.970437,-1.590999,-0.181105,1.121881,-1.121881,-0.856535,0.856535,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-1.353538,-1.085768,-0.854029,2.718469,-0.003337,-1.105827,1.611814,-0.55169,1.711335,-0.59821,LEFT
1.039696,-0.856535,-0.243663,-0.970437,-1.498056,-0.181105,1.039696,-1.039696,-0.856535,0.856535,-1.418591,-0.030309,-0.731388,0.697389,-0.349881,-0.117097,-0.347087,-1.353538,-1.167384,-0.854029,2.718469,-0.003337,-0.394774,1.531218,-0.55169,-0.584283,-0.59821,LEFT
0.957512,-0.856535,-0.243663,-0.970437,-1.405113,-0.181105,0.957512,-0.957512,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.427175,-0.194398,-0.42371,-1.353538,-1.167384,-0.933278,2.617614,0.09438,-0.07875,1.450621,-0.55169,-0.584283,-0.59821,LEFT
0.875327,-0.856535,-0.243663,-0.970437,-1.31217,-0.181105,0.875327,-0.875327,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.500333,-1.353538,-1.167384,-1.012528,2.516759,0.192097,0.237273,1.370025,-0.55169,-0.584283,-0.59821,LEFT
0.793142,-0.856535,-0.243663,-0.970437,-1.219227,-0.181105,0.793142,-0.793142,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.353538,-1.167384,-1.091777,2.415904,0.289814,0.553297,1.289428,-0.55169,-0.584283,-0.59821,LEFT
0.710958,-0.856535,-0.243663,-0.970437,-1.126285,-0.181105,0.710958,-0.710958,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.305619,-1.167384,-1.171027,2.315049,0.387531,0.869321,1.208832,-0.55169,-0.584283,-0.59821,LEFT
0.628773,-0.856535,-0.243663,-0.970437,-1.033342,-0.181105,0.628773,-0.628773,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.2577,-1.167384,-1.250276,2.214194,0.485248,1.185344,1.128235,-0.55169,-0.584283,-0.59821,LEFT
0.546588,-0.856535,-0.243663,-0.970437,-0.940399,-0.181105,0.546588,-0.546588,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.209781,-1.167384,-1.329526,2.113339,0.582964,1.501368,1.047639,-0.55169,-0.584283,-0.59821,LEFT
0.464404,-0.856535,-0.243663,-0.970437,-0.847456,-0.181105,0.464404,-0.464404,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.161862,-1.085768,-1.329526,1.911629,0.582964,1.580374,0.967042,-0.55169,-0.584283,-0.59821,LEFT
0.382219,-0.856535,-0.243663,-0.970437,-0.754513,-0.181105,0.382219,-0.382219,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.113943,-1.004153,-1.329526,1.709919,0.582964,1.580374,0.886446,-0.55169,-0.584283,-0.59821,LEFT
0.300034,-0.856535,-0.243663,-0.970437,-0.66157,-0.181105,0.300034,-0.300034,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.066024,-0.922538,-1.329526,1.508208,0.582964,1.580374,0.805849,-0.55169,-0.584283,-0.59821,LEFT
0.217849,-0.856535,-0.243663,-0.970437,-0.568627,-0.181105,0.217849,-0.217849,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-1.018105,-0.840922,-1.329526,1.306498,0.582964,1.580374,0.725253,-0.55169,-0.584283,-0.59821,LEFT
0.135665,-0.856535,-0.243663,-0.970437,-0.475684,-0.181105,0.135665,-0.135665,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.970185,-0.759307,-1.329526,1.104788,0.582964,1.580374,0.644656,-0.55169,-0.584283,-0.59821,LEFT
0.05348,-0.856535,-0.243663,-0.970437,-0.382741,-0.181105,0.05348,-0.05348,-0.856535,0.856535,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.922266,-0.677692,-1.329526,0.903078,0.582964,1.580374,0.56406,-0.55169,-0.584283,-0.59821,LEFT
