@relation 'snake_game-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R5-6,8,23-weka.filters.unsupervised.attribute.AddExpression-Ea1-a15-NDist_tail_x-weka.filters.unsupervised.attribute.AddExpression-Ea2-a16-NDist_tail_y-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,20-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_right_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Horizontal_weight numeric
@attribute Vertical_weight numeric
@attribute Length numeric
@attribute Dist_tail_x numeric
@attribute Dist_tail_y numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
0.276596,0.106383,0.065217,0.173913,0.723404,0.893617,0,0.5,0,0.5,0,0.056604,0,0.311111,0.170213,0.212766,0.719512,0.133889,0.461538,0.53125,0.40678,LEFT
0.510638,0.021277,0.695652,0.021739,0.489362,0.978723,0,0.5,0,0.5,0,0.056604,0,0.144444,0.638298,0.021277,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.680851,0.468085,0.565217,0.26087,0.319149,0.531915,0,0.5,0,0.5,1,1,1,1,0.723404,0.468085,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.319149,0.191489,0.130435,0.108696,0.680851,0.808511,0,0.5,0,0.5,0,0.056604,0,0.333333,0.531915,0.297872,0.980183,0.339743,0.333333,0.296875,0.40678,LEFT
0.425532,0.106383,0.086957,0.021739,0.574468,0.893617,0,0.5,0,0.5,0,0.056604,0.018519,0.244444,0.489362,0,0.955285,0.784489,0.153846,0.40625,0.576271,LEFT
0.042553,0.893617,0,0.586957,0.957447,0.106383,0.5,1,0.5,1,1,1,1,1,0.042553,0.829787,0.5,0.884112,0.025641,0.453125,0.542373,LEFT
0.489362,0.851064,0.413043,0.630435,0.510638,0.148936,0,0.5,0,0.5,0,0.056604,0,0.588889,0.702128,0.851064,0.965632,0.499851,0.205128,0.296875,0.491525,LEFT
0.297872,0.489362,0.282609,0.021739,0.702128,0.510638,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.522222,0.340426,0.595745,0.948171,0.179634,0.128205,0.421875,0.40678,LEFT
0.234043,0.106383,0.086957,0.021739,0.765957,0.893617,0,0.5,0,0.5,0,0.056604,0,0.333333,0.404255,0.106383,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.085106,0.829787,0.021739,0.5,0.914894,0.170213,0,0.5,0,0.5,0,0.056604,0,0.788889,0.191489,0.829787,0.926829,0.499851,0.076923,0.375,0.491525,LEFT
0.829787,0.638298,0.043478,0.065217,0.170213,0.361702,0.5,0,0.5,0,1,1,1,1,0.829787,0.702128,0.5,0.115591,0.025641,0.453125,0.440678,LEFT
0.680851,0.829787,0.934783,0.586957,0.319149,0.170213,0,0.5,0,0.5,0,0.056604,0,0.477778,0.893617,0.659574,0.985238,0.715577,0.410256,0.296875,0.627119,LEFT
0.510638,0.914894,0.456522,0.73913,0.489362,0.085106,0,0.5,0,0.5,0,0.056604,0,0.611111,0.702128,0.787234,0.980183,0.691982,0.333333,0.3125,0.59322,LEFT
0.574468,0.744681,0.608696,0.456522,0.425532,0.255319,0,0.5,0,0.5,0,0.056604,0.018519,0.5,0.638298,0.659574,0.948171,0.756025,0.128205,0.40625,0.559322,LEFT
0.191489,0.723404,0.065217,0.26087,0.808511,0.276596,0,0.5,0,0.5,0,0.056604,0,0.677778,0.276596,0.723404,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.787234,0.361702,0.673913,0.695652,0.212766,0.638298,0.5,0,0.5,0,0.056604,0,0.074074,0.222222,0.659574,0.851064,0.295122,0.004582,0.692308,0.546875,0.101695,LEFT
0.808511,0.808511,0.434783,1,0.191489,0.191489,0.5,0,0.5,0,0.056604,0,0.074074,0.444444,0.808511,0.914894,0.5,0.072895,0.076923,0.453125,0.40678,LEFT
0.276596,0.170213,0,0.130435,0.723404,0.829787,0,0.5,0,0.5,0,0.056604,0,0.344444,0.510638,0.170213,0.969513,0.499851,0.230769,0.28125,0.491525,LEFT
0.446809,0.042553,0.652174,0,0.553191,0.957447,0,0.5,0,0.5,1,1,1,1,0.510638,0.042553,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.12766,1,0.304348,0.23913,0.87234,0,0,0.5,0,0.5,0,0.056604,0,0.855556,0.234043,1,0.926829,0.499851,0.076923,0.375,0.491525,LEFT
0.468085,0.106383,0.086957,0.021739,0.531915,0.893617,0,0.5,0.25,0.25,0.037736,0.018868,0.055556,0.244444,0.531915,0.212766,0.955285,0.101359,0.153846,0.40625,0.40678,LEFT
0.808511,0.404255,0.804348,0.152174,0.191489,0.595745,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.222222,0.829787,0.12766,0.978049,0.943886,0.307692,0.4375,0.711864,LEFT
0.255319,0.595745,0.152174,0.608696,0.744681,0.404255,0,0.5,0,0.5,0,0.056604,0,0.577778,0.787234,0.574468,0.993225,0.518827,0.615385,0.0625,0.508475,LEFT
0.617021,0.914894,0.434783,0.891304,0.382979,0.085106,0,0.5,0,0.5,0,0.056604,0,0.555556,0.808511,0.680851,0.987805,0.768224,0.461538,0.3125,0.677966,LEFT
0.297872,0.659574,0.195652,0.130435,0.702128,0.340426,0,0.5,0,0.5,0,0.056604,0,0.588889,0.382979,0.893617,0.980183,0.147612,0.333333,0.390625,0.305085,LEFT
0.595745,0.787234,0.391304,0.76087,0.404255,0.212766,0,0.5,0,0.5,0,0.056604,0,0.5,0.893617,0.787234,0.978049,0.499851,0.307692,0.234375,0.491525,LEFT
0.914894,0.531915,0.652174,0.543478,0.085106,0.468085,0,0.5,0.25,0.25,0.037736,0.018868,0.055556,0.233333,0.93617,0.595745,0.909756,0.192443,0.051282,0.4375,0.440678,LEFT
0.765957,0.319149,1,0.021739,0.234043,0.680851,0,0.5,0,0.5,1,1,1,1,0.808511,0.319149,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.638298,0.87234,0.804348,0.891304,0.361702,0.12766,0,0.5,0,0.5,1,1,1,1,0.702128,0.87234,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.425532,0.148936,0.804348,0.152174,0.574468,0.851064,0,0.5,0,0.5,0,0.056604,0,0.255556,0.723404,0.148936,0.978049,0.499851,0.307692,0.234375,0.491525,LEFT
0.510638,0.212766,0.086957,0.021739,0.489362,0.787234,0,0.5,0,0.5,0,0.056604,0,0.244444,0.617021,0.276596,0.955285,0.329069,0.153846,0.375,0.440678,LEFT
0.851064,0.638298,0.978261,0.413043,0.148936,0.361702,0,0.5,0,0.5,1,1,1,1,0.893617,0.638298,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.723404,0.106383,0.913043,0,0.276596,0.893617,0,0.5,0,0.5,0,0.056604,0,0.077778,0.87234,0.148936,0.960976,0.397382,0.179487,0.34375,0.457627,LEFT
0.617021,0.531915,0.195652,0.369565,0.382979,0.468085,0,0.5,0,0.5,0,0.056604,0,0.355556,0.808511,0.489362,0.969513,0.585243,0.230769,0.3125,0.525424,LEFT
0.787234,0.297872,0.217391,0.73913,0.212766,0.702128,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.166667,0.808511,0.106383,0.972796,0.893965,0.25641,0.4375,0.644068,LEFT
0.574468,0.042553,0.565217,0.673913,0.425532,0.957447,0,0.5,0,0.5,0,0.056604,0,0.122222,0.659574,0.042553,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.680851,0.638298,0.978261,0.413043,0.319149,0.361702,0,0.5,0,0.5,1,1,1,1,0.723404,0.638298,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.382979,0.765957,0.130435,0.934783,0.617021,0.234043,0,0.5,0,0.5,0,0.056604,0,0.6,0.531915,0.93617,0.980183,0.243678,0.333333,0.34375,0.355932,LEFT
0.659574,0.893617,0.652174,0.695652,0.340426,0.106383,0,0.5,0,0.5,1,1,1,1,0.702128,0.893617,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.617021,0.340426,0.108696,0.065217,0.382979,0.659574,0,0.5,0,0.5,0,0.056604,0,0.255556,0.702128,0.468085,0.965632,0.220389,0.205128,0.390625,0.389831,LEFT
0.531915,0.829787,0.673913,0.195652,0.468085,0.170213,0,0.5,0,0.5,0,0.056604,0,0.555556,0.808511,0.574468,0.992495,0.874259,0.589744,0.25,0.694915,LEFT
0.765957,0.553191,0.434783,0.195652,0.234043,0.446809,0,0.5,0,0.5,0,0.056604,0.018519,0.3,0.468085,0.276596,0.560258,0.951923,0.794872,0.671875,0.711864,LEFT
0.255319,0.212766,0.478261,0.413043,0.744681,0.787234,0,0.5,0,0.5,0,0.056604,0,0.377778,0.744681,0.148936,0.997561,0.602321,0.820513,0.09375,0.542373,LEFT
0.404255,0.021277,0.695652,0.021739,0.595745,0.978723,0,0.5,0,0.5,0,0.056604,0,0.2,0.531915,0.021277,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.468085,0.170213,0.913043,0,0.531915,0.829787,0,0.5,0,0.5,0,0.056604,0,0.244444,0.659574,0.170213,0.960976,0.499851,0.179487,0.3125,0.491525,LEFT
0.255319,0.723404,0,0.652174,0.744681,0.276596,0.5,1,0.5,1,0.056604,0.113208,0.074074,0.688889,0.170213,0.617021,0.295122,0.960964,0.179487,0.515625,0.576271,LEFT
0.93617,0.957447,0.934783,0.978261,0.06383,0.042553,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.433333,0.978723,0.829787,0.955285,0.841417,0.153846,0.421875,0.59322,LEFT
0.489362,0.851064,0.347826,0.826087,0.510638,0.148936,0,0.5,0,0.5,0,0.056604,0,0.588889,0.893617,0.851064,0.986586,0.499851,0.435897,0.15625,0.491525,LEFT
0.170213,0.021277,0.695652,0.021739,0.829787,0.978723,0,0.5,0,0.5,0,0.056604,0,0.322222,0.297872,0.021277,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.404255,0.553191,0.347826,0.217391,0.595745,0.446809,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.511111,0.425532,0.234043,0.982066,0.951923,0.358974,0.4375,0.745763,LEFT
0.085106,0.319149,0,0.652174,0.914894,0.680851,0,0.5,0,0.5,0,0.056604,0,0.522222,0.276596,0.319149,0.960976,0.499851,0.179487,0.3125,0.491525,LEFT
0.170213,0.340426,0.108696,0.065217,0.829787,0.659574,0,0.5,0,0.5,0,0.056604,0,0.488889,0.382979,0.340426,0.965632,0.499851,0.205128,0.296875,0.491525,LEFT
0.765957,0.212766,0.804348,0.152174,0.234043,0.787234,0,0.5,0,0.5,0,0.056604,0,0.111111,0.829787,0.021277,0.978049,0.841417,0.307692,0.40625,0.644068,LEFT
0.234043,0.723404,0.130435,0.152174,0.765957,0.276596,0,0.5,0,0.5,0,0.056604,0,0.655556,0.382979,0.914894,0.982066,0.228608,0.358974,0.34375,0.338983,LEFT
0.617021,0.489362,0.021739,0.5,0.382979,0.510638,0,0.5,0,0.5,0,0.056604,0,0.333333,0.787234,0.489362,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.574468,0.319149,0.152174,0,0.425532,0.680851,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.3,0.446809,0.042553,0.686253,0.965622,0.487179,0.546875,0.711864,LEFT
0.574468,0.744681,0.282609,0.021739,0.425532,0.255319,0,0.5,0,0.5,0,0.056604,0,0.488889,0.723404,0.744681,0.948171,0.499851,0.128205,0.34375,0.491525,LEFT
0.595745,0.659574,0,0.586957,0.404255,0.340426,0,0.5,0,0.5,1,1,1,1,0.659574,0.659574,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.553191,0.212766,0.434783,0.195652,0.446809,0.787234,0,0.5,0,0.5,0,0.056604,0,0.222222,0.468085,0.148936,0.861549,0.801232,0.794872,0.515625,0.542373,LEFT
0.106383,0.382979,0.891304,0.347826,0.893617,0.617021,0,0.5,0,0.5,0,0.056604,0,0.544444,0.276596,0.468085,0.972796,0.342206,0.25641,0.328125,0.423729,LEFT
0.553191,0.914894,0.456522,0.73913,0.446809,0.085106,0,0.5,0,0.5,0,0.056604,0,0.588889,0.702128,0.744681,0.980183,0.756025,0.333333,0.34375,0.627119,LEFT
0.659574,0.489362,0.021739,0.5,0.340426,0.510638,0,0.5,0,0.5,0,0.056604,0,0.311111,0.829787,0.489362,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.93617,0.680851,0.586957,0.652174,0.06383,0.319149,0,0.5,0.25,0.75,1,1,1,1,0.957447,0.638298,0.884147,0.756025,0.025641,0.4375,0.525424,LEFT
0.617021,0.702128,0.26087,0.847826,0.382979,0.297872,0,0.5,0,0.5,0,0.056604,0.018519,0.455556,0.446809,0.744681,0.487508,0.037489,0.974359,0.578125,0.457627,LEFT
0.510638,0.851064,1,0.869565,0.489362,0.148936,0,0.5,0,0.5,0,0.056604,0,0.577778,0.638298,0.851064,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.787234,0.638298,0.021739,0.652174,0.212766,0.361702,0,0.5,0,0.5,0,0.056604,0.018519,0.333333,0.851064,0.617021,0.909756,0.602321,0.051282,0.40625,0.508475,LEFT
0.765957,0.744681,0.5,0.978261,0.234043,0.255319,0,0.5,0,0.5,0,0.056604,0,0.388889,0.489362,0.957447,0.602439,0.077165,0.948718,0.65625,0.322034,LEFT
0.595745,0.340426,0.108696,0.065217,0.404255,0.659574,0,0.5,0,0.5,0,0.056604,0,0.266667,0.702128,0.446809,0.965632,0.266966,0.205128,0.375,0.40678,LEFT
0.702128,0.595745,0.565217,0.608696,0.297872,0.404255,0,0.5,0,0.5,0,0.056604,0,0.344444,0.765957,0.085106,0.996189,0.916134,0.74359,0.40625,0.898305,LEFT
0.829787,0.531915,0.652174,0.543478,0.170213,0.468085,0,0.5,0,0.5,0,0.056604,0,0.244444,0.914894,0.531915,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.212766,0.978723,0.217391,1,0.787234,0.021277,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.822222,0.255319,0.93617,0.909756,0.70479,0.051282,0.421875,0.525424,LEFT
0.957447,0.93617,0.76087,0.76087,0.042553,0.06383,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.422222,0.93617,0.808511,0.628049,0.969504,0.538462,0.46875,0.59322,LEFT
0.553191,0.297872,0.391304,0.26087,0.446809,0.702128,0,0.5,0,0.5,0,0.056604,0,0.266667,0.638298,0.297872,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.659574,0.489362,0.630435,0.695652,0.340426,0.510638,0.5,0,0.5,0,0.056604,0,0.074074,0.355556,0.510638,0.723404,0.311296,0.01447,0.410256,0.5625,0.305085,LEFT
0.489362,0.531915,0.456522,0.73913,0.510638,0.468085,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.444444,0.489362,0.765957,0.948171,0.083569,0.333333,0.453125,0.305085,LEFT
0.787234,0.914894,0.978261,0.804348,0.212766,0.085106,0,0.5,0,0.5,0,0.056604,0,0.466667,0.93617,0.914894,0.948171,0.499851,0.128205,0.34375,0.491525,LEFT
0.893617,0.510638,0.978261,0.521739,0.106383,0.489362,0,0.5,0,0.5,1,1,1,1,0.93617,0.510638,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.553191,0.148936,0.304348,0.130435,0.446809,0.851064,0,0.5,0,0.5,0,0.056604,0,0.188889,0.425532,0.510638,0.742619,0.095366,0.897436,0.546875,0.20339,LEFT
0.744681,0.893617,0.652174,0.695652,0.255319,0.106383,0,0.5,0,0.5,1,1,1,1,0.787234,0.893617,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.744681,0.87234,0.804348,0.891304,0.255319,0.12766,0,0.5,0,0.5,1,1,1,1,0.808511,0.87234,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.595745,0.361702,0.5,0.978261,0.404255,0.638298,0,0.5,0,0.5,0,0.056604,0,0.277778,0.574468,0.574468,0.960976,0.179634,0.948718,0.46875,0.322034,LEFT
0.808511,0.404255,1,0.021739,0.191489,0.595745,0,0.5,0,0.5,1,1,1,1,0.851064,0.404255,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.574468,0.574468,0.478261,0.673913,0.425532,0.425532,0,0.5,0,0.5,1,1,1,1,0.617021,0.574468,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.531915,0.085106,0.23913,0.413043,0.468085,0.914894,0,0.5,0,0.5,0,0.056604,0,0.166667,0.659574,0.085106,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.595745,0.297872,0.391304,0.26087,0.404255,0.702128,0,0.5,0,0.5,0,0.056604,0,0.244444,0.680851,0.297872,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.765957,0.553191,0.76087,0.521739,0.234043,0.446809,0,0.5,0,0.5,0,0.056604,0,0.288889,0.893617,0.468085,0.965632,0.686159,0.205128,0.359375,0.559322,LEFT
0.404255,0.212766,0.478261,0.413043,0.595745,0.787234,0,0.5,0,0.5,0,0.056604,0,0.3,0.595745,0.148936,0.997561,0.70479,0.820513,0.3125,0.542373,LEFT
0.723404,0.723404,0.630435,0.695652,0.276596,0.276596,0.5,1,0.5,1,0.056604,0.113208,0.074074,0.444444,0.617021,0.531915,0.311296,0.985233,0.410256,0.53125,0.644068,LEFT
0.12766,0.446809,0,0.586957,0.87234,0.553191,0,0.5,0,0.5,1,1,1,1,0.170213,0.425532,0.884147,0.627938,0.025641,0.421875,0.508475,LEFT
0.255319,0.234043,0.065217,0.891304,0.744681,0.765957,0,0.5,0,0.5,0,0.056604,0,0.388889,0.553191,0.234043,0.978049,0.499851,0.307692,0.234375,0.491525,LEFT
0.382979,0.638298,0.043478,0.065217,0.617021,0.361702,0,0.5,0,0.5,1,1,1,1,0.446809,0.638298,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.255319,0.638298,0.043478,0.065217,0.744681,0.361702,0,0.5,0,0.5,1,1,1,1,0.319149,0.638298,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.553191,0.808511,0.434783,1,0.446809,0.191489,0,0.5,0,0.5,0,0.056604,0,0.533333,0.659574,0.808511,0.926829,0.499851,0.076923,0.375,0.491525,LEFT
0.723404,0.297872,0.391304,0.26087,0.276596,0.702128,0,0.5,0,0.5,0,0.056604,0,0.177778,0.808511,0.297872,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.404255,0.531915,0.195652,0.369565,0.595745,0.468085,0,0.5,0,0.5,0,0.056604,0,0.466667,0.638298,0.531915,0.969513,0.499851,0.230769,0.28125,0.491525,LEFT
0.659574,0.212766,0.608696,0.608696,0.340426,0.787234,0,0.5,0,0.5,0,0.056604,0,0.166667,0.765957,0.297872,0.960976,0.294912,0.179487,0.375,0.423729,LEFT
0.617021,0.531915,0.673913,0.565217,0.382979,0.468085,0,0.5,0,0.5,0,0.056604,0,0.355556,0.723404,0.404255,0.969513,0.756025,0.230769,0.375,0.59322,LEFT
0.659574,1,0.869565,0.217391,0.340426,0,0,0.5,0,0.5,0,0.056604,0,0.577778,0.87234,0.787234,0.987805,0.743826,0.461538,0.296875,0.661017,LEFT
0.361702,0.148936,0,0.130435,0.638298,0.851064,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.311111,0.276596,0.085106,0.585366,0.884112,0.230769,0.515625,0.542373,LEFT
0.808511,0.404255,0.130435,0.108696,0.191489,0.595745,0,0.5,0,0.5,0,0.056604,0,0.188889,0.893617,0.170213,0.980183,0.85209,0.333333,0.390625,0.677966,LEFT
0.170213,0.595745,0.065217,0.173913,0.829787,0.404255,0,0.5,0,0.5,0,0.056604,0,0.622222,0.361702,0.829787,0.987805,0.231479,0.461538,0.3125,0.305085,LEFT
0.553191,0.553191,0.086957,0.543478,0.446809,0.446809,0,0.5,0,0.5,0,0.056604,0,0.4,0.702128,0.553191,0.948171,0.499851,0.128205,0.34375,0.491525,LEFT
0.829787,0.702128,0.565217,0.217391,0.170213,0.297872,0,0.5,0,0.5,0,0.056604,0,0.333333,0.914894,0.510638,0.97561,0.829218,0.282051,0.390625,0.644068,LEFT
0.595745,0.723404,0.347826,0.23913,0.404255,0.276596,0,0.5,0,0.5,0,0.056604,0.018519,0.477778,0.659574,0.680851,0.926829,0.670634,0.076923,0.40625,0.525424,LEFT
0.595745,0.638298,0.043478,0.065217,0.404255,0.361702,0,0.5,0,0.5,1,1,1,1,0.659574,0.638298,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.12766,0.595745,0.065217,0.173913,0.87234,0.404255,0,0.5,0,0.5,0,0.056604,0,0.644444,0.361702,0.787234,0.987805,0.280274,0.461538,0.28125,0.338983,LEFT
0.808511,0.93617,0.826087,0.826087,0.191489,0.06383,0,0.5,0,0.5,1,1,1,1,0.851064,0.914894,0.884147,0.627938,0.025641,0.421875,0.508475,LEFT
0.489362,0.702128,0.26087,0.847826,0.510638,0.297872,0,0.5,0,0.5,0,0.056604,0,0.511111,0.510638,0.808511,0.999703,0.112466,0.974359,0.4375,0.40678,LEFT
0.617021,0.744681,0.608696,0.608696,0.382979,0.255319,0,0.5,0,0.5,0,0.056604,0,0.466667,0.787234,0.723404,0.960976,0.551086,0.179487,0.328125,0.508475,LEFT
0.765957,0.297872,0.717391,0.282609,0.234043,0.702128,0,0.5,0,0.5,1,1,1,1,0.808511,0.297872,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.659574,0.829787,0.934783,0.586957,0.340426,0.170213,0,0.5,0,0.5,0,0.056604,0,0.488889,0.893617,0.680851,0.985238,0.688611,0.410256,0.28125,0.610169,LEFT
0.638298,0.744681,0.5,0.978261,0.361702,0.255319,0,0.5,0,0.5,0,0.056604,0,0.455556,0.574468,1,0.909756,0.154017,0.948718,0.5,0.288136,LEFT
0.468085,0.297872,0.391304,0.26087,0.531915,0.702128,0,0.5,0,0.5,0,0.056604,0,0.311111,0.553191,0.297872,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.659574,0.468085,0.565217,0.26087,0.340426,0.531915,0,0.5,0,0.5,1,1,1,1,0.702128,0.468085,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.787234,0.404255,0.804348,0.152174,0.212766,0.595745,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.222222,0.829787,0.148936,0.978049,0.909729,0.307692,0.421875,0.694915,LEFT
0.829787,0.319149,0.869565,0.23913,0.170213,0.680851,0,0.5,0,0.5,0,0.056604,0.018519,0.144444,0.723404,0.085106,0.744963,0.923095,0.512821,0.53125,0.677966,LEFT
0.361702,0.914894,0.347826,0.891304,0.638298,0.085106,0,0.5,0,0.5,0,0.056604,0,0.688889,0.446809,0.914894,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.680851,0.744681,0.5,0.978261,0.319149,0.255319,0,0.5,0,0.5,0,0.056604,0,0.433333,0.531915,1,0.807317,0.128399,0.948718,0.5625,0.288136,LEFT
0.255319,0.93617,0.195652,0.934783,0.744681,0.06383,0.5,1,0.5,1,0.056604,0.113208,0.074074,0.8,0.255319,0.851064,0.5,0.909729,0.051282,0.453125,0.559322,LEFT
0.659574,0.319149,0.586957,0.282609,0.340426,0.680851,0,0.5,0,0.5,0,0.056604,0,0.222222,0.829787,0.12766,0.98374,0.756025,0.384615,0.328125,0.644068,LEFT
0.382979,0.148936,0.130435,0.956522,0.617021,0.851064,0,0.5,0,0.5,0,0.056604,0,0.277778,0.468085,0.148936,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.297872,0.212766,0.195652,0.369565,0.702128,0.787234,0,0.5,0,0.5,0,0.056604,0,0.355556,0.404255,0.340426,0.969513,0.243678,0.230769,0.375,0.389831,LEFT
0.510638,0.531915,0.478261,0.521739,0.489362,0.468085,0,0.5,0,0.5,0,0.056604,0,0.411111,0.638298,0.276596,0.989926,0.811715,0.512821,0.359375,0.694915,LEFT
0.744681,0.404255,0.130435,0.108696,0.255319,0.595745,0,0.5,0,0.5,0,0.056604,0,0.222222,0.893617,0.234043,0.980183,0.756025,0.333333,0.34375,0.627119,LEFT
0.723404,0.87234,0.347826,0.5,0.276596,0.12766,0,0.5,0,0.5,0,0.056604,0,0.477778,0.893617,0.87234,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.702128,0.234043,0.608696,0.152174,0.297872,0.765957,0,0.5,0,0.5,0,0.056604,0,0.155556,0.659574,0.042553,0.872506,0.872468,0.487179,0.484375,0.644068,LEFT
0.255319,0.404255,0.021739,0.521739,0.744681,0.595745,0,0.5,0,0.5,0,0.056604,0,0.477778,0.553191,0.404255,0.978049,0.499851,0.307692,0.234375,0.491525,LEFT
0.595745,0,0.652174,0,0.404255,1,0,0.5,0,0.5,1,1,1,1,0.659574,0,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.255319,0.446809,0.108696,0.391304,0.744681,0.553191,0,0.5,0,0.5,0,0.056604,0,0.5,0.425532,0.446809,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.723404,0.574468,0.652174,0.630435,0.276596,0.425532,0,0.5,0,0.5,0,0.056604,0,0.322222,0.914894,0.255319,0.991708,0.80726,0.564103,0.3125,0.745763,LEFT
0.723404,0.297872,0.217391,0.73913,0.276596,0.702128,0,0.5,0,0.5,0,0.056604,0,0.177778,0.829787,0.148936,0.972796,0.775731,0.25641,0.375,0.610169,LEFT
0.723404,0.340426,0.434783,0.195652,0.276596,0.659574,0,0.5,0,0.5,0,0.056604,0,0.2,0.425532,0.191489,0.530129,0.921785,0.794872,0.671875,0.610169,LEFT
0.957447,0.914894,0.978261,0.804348,0.042553,0.085106,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.4,1,0.808511,0.948171,0.820069,0.128205,0.421875,0.576271,LEFT
0.93617,1,0.913043,0.826087,0.06383,0,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.466667,0.93617,0.808511,0.926829,0.926808,0.230769,0.453125,0.644068,LEFT
0.276596,0.042553,0.217391,0.369565,0.723404,0.957447,0,0.5,0,0.5,0,0.056604,0,0.277778,0.361702,0.042553,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.170213,0.276596,0.065217,0.478261,0.829787,0.723404,0,0.5,0,0.5,1,1,1,1,0.212766,0.276596,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.276596,0.489362,0.021739,0.5,0.723404,0.510638,0,0.5,0,0.5,0,0.056604,0,0.511111,0.446809,0.489362,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.446809,0.851064,0.195652,0.934783,0.553191,0.148936,0,0.5,0,0.5,0,0.056604,0,0.611111,0.531915,0.851064,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.765957,0.319149,0.586957,0.282609,0.234043,0.680851,0,0.5,0,0.5,0,0.056604,0.018519,0.177778,0.808511,0.042553,0.98374,0.898344,0.384615,0.421875,0.711864,LEFT
0.744681,0.914894,0.978261,0.804348,0.255319,0.085106,0,0.5,0,0.5,0,0.056604,0,0.488889,0.893617,0.914894,0.948171,0.499851,0.128205,0.34375,0.491525,LEFT
0.234043,0.829787,0.021739,0.5,0.765957,0.170213,0,0.5,0,0.5,0,0.056604,0,0.711111,0.340426,0.829787,0.926829,0.499851,0.076923,0.375,0.491525,LEFT
