@relation InstanceResultListener

@attribute Key_Dataset {'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18'}
@attribute Key_Run {1,2,3,4,5}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.trees.DecisionStump,weka.classifiers.trees.RandomForest,weka.classifiers.meta.AdaBoostM1}
@attribute Key_Scheme_options {'','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump'}
@attribute Key_Scheme_version_ID {1618384535950391,1116839470751428698,-1178107808933117974}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.184,6444,1611,1473,138,0,91.433892,8.566108,0,0.885619,0.053777,0.17858,14.356012,41.263718,3218.239476,16539.804423,-13321.564947,1.997666,10.266794,-8.269128,2844.153816,1.765459,88.376078,0.914209,341,0.026656,33,0.973344,1205,0.085791,32,0.911765,0.914209,0.912985,0.886724,0.990206,0.965259,0.914339,0.028847,0.971153,0.085661,0.914529,0.914339,0.914223,0.885825,0.985997,0.962067,0.913919,0.914339,2.553,0.184,2.25,0.140625,2250,140.625,7823775,1013792,255011,98.013656,31.781502,?,-1
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20250328.184,6444,1611,1477,134,0,91.682185,8.317815,0,0.888998,0.053072,0.177693,14.167974,41.058695,3218.239476,10125.788671,-6907.549195,1.997666,6.285406,-4.28774,2846.760459,1.767077,88.457074,0.900804,336,0.03231,40,0.96769,1198,0.099196,37,0.893617,0.900804,0.897196,0.866072,0.985189,0.952556,0.916822,0.027588,0.972412,0.083178,0.917009,0.916822,0.916841,0.889191,0.988096,0.966978,0.916471,0.916822,3.017,0.156,2.640625,0.109375,2640.625,109.375,8017216,1013792,255011,98.261949,31.79702,?,-1
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,813,798,0,50.465549,49.534451,0,0.333489,0.26571,0.364794,70.933111,84.291183,3218.239476,2198.357228,1019.882248,1.997666,1.364592,0.633074,1183.2876,0.734505,36.768165,0,0,0,0,1,1238,1,373,?,0,?,?,0.652881,0.303507,0.504655,0.167048,0.832952,0.495345,?,0.504655,?,?,0.741613,0.476075,?,0.504655,0.045,0.001,0.046875,0,46.875,0,3220,1013792,255011,97.33085,68.187461,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,807,804,0,50.09311,49.90689,0,0.328489,0.267359,0.367598,71.373217,84.939141,3218.239476,2246.567984,971.671491,1.997666,1.394518,0.603148,1170.153659,0.726352,36.360055,0,0,0,0,1,1238,1,373,?,0,?,?,0.647244,0.300216,0.500931,0.168411,0.831589,0.499069,?,0.500931,?,?,0.736839,0.469339,?,0.500931,0.035,0.001,0.046875,0,46.875,0,3220,1013792,255011,96.772191,68.20298,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,814,797,0,50.527623,49.472377,0,0.33438,0.265329,0.363107,70.831402,83.901343,3218.239476,2173.952414,1044.287062,1.997666,1.349443,0.648223,1187.533465,0.737141,36.900096,0,0,0,0,1,1238,1,373,?,0,?,?,0.657839,0.30635,0.505276,0.166704,0.833296,0.494724,?,0.505276,?,?,0.74356,0.480249,?,0.505276,0.056,0.003,0.0625,0,62.5,0,3220,1013792,255011,97.641217,68.265053,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,812,799,0,50.403476,49.596524,0,0.332676,0.265937,0.364811,70.993578,84.295065,3218.239476,2201.277236,1016.962239,1.997666,1.366404,0.631261,1181.880567,0.733632,36.724444,0,0,0,0,1,1238,1,373,?,0,?,?,0.64684,0.299969,0.504035,0.167234,0.832766,0.495965,?,0.504035,?,?,0.741255,0.476067,?,0.504035,0.062,0.002,0.046875,0,46.875,0,3220,1013792,255011,97.082557,68.218498,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,811,800,0,50.341403,49.658597,0,0.332178,0.265866,0.363309,70.975668,83.949527,3218.129631,2181.67924,1036.450391,1.997598,1.354239,0.643358,1184.14438,0.735037,36.796044,0,0,0,0,1,1238,1,373,?,0,?,?,0.657968,0.306363,0.503414,0.166767,0.833233,0.496586,?,0.503414,?,?,0.742634,0.47991,?,0.503414,0.053,0.002,0.0625,0,62.5,0,3220,1013792,255011,97.51707,68.327126,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,810,801,0,50.27933,49.72067,0,0.331297,0.266225,0.364747,71.071316,84.281753,3218.129631,2202.697937,1015.431694,1.997598,1.367286,0.630311,1180.314254,0.732659,36.677026,0,0,0,0,1,1238,1,373,?,0,?,?,0.652606,0.303272,0.502793,0.167095,0.832905,0.497207,?,0.502793,?,?,0.740912,0.476298,?,0.502793,0.06,0.002,0.046875,0,46.875,0,3220,1013792,255011,97.206704,68.265053,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,811,800,0,50.341403,49.658597,0,0.331774,0.266367,0.36679,71.108442,84.752367,3218.239476,2228.976584,989.262892,1.997666,1.383598,0.614068,1177.06278,0.730641,36.574742,0,0,0,0,1,1238,1,373,?,0,?,?,0.652752,0.303492,0.503414,0.1676,0.8324,0.496586,?,0.503414,?,?,0.739033,0.471321,?,0.503414,0.066,0.001,0.0625,0,62.5,0,3220,1013792,255011,97.144631,68.125388,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,814,797,0,50.527623,49.472377,0,0.334313,0.265453,0.364521,70.86441,84.228187,3218.239476,2193.401041,1024.838435,1.997666,1.361515,0.63615,1185.140151,0.735655,36.825729,0,0,0,0,1,1238,1,373,?,0,?,?,0.651541,0.302738,0.505276,0.166839,0.833161,0.494724,?,0.505276,?,?,0.74223,0.476735,?,0.505276,0.059,0.001,0.0625,0,62.5,0,3220,1013792,255011,97.33085,68.171943,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,810,801,0,50.27933,49.72067,0,0.331006,0.266492,0.365824,71.141817,84.529274,3218.239476,2218.281609,999.957867,1.997666,1.376959,0.620706,1177.376961,0.730836,36.584504,0,0,0,0,1,1238,1,373,?,0,?,?,0.645096,0.298966,0.502793,0.167696,0.832304,0.497207,?,0.502793,?,?,0.739587,0.473613,?,0.502793,0.031,0.001,0.03125,0,31.25,0,3220,1013792,255011,96.896338,68.218498,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,812,799,0,50.403476,49.596524,0,0.33282,0.374176,0.432066,99.888701,99.835426,3218.239476,3206.90652,11.332956,1.997666,1.990631,0.007035,37.206024,0.023095,1.156099,0,0,0,0,1,1238,1,373,?,0,?,?,0.787313,0.426663,0.504035,0.16694,0.83306,0.495965,?,0.504035,?,?,0.88379,0.680525,?,0.504035,0.05,0.002,0.046875,0,46.875,0,3441,1013792,255011,100,100,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,807,804,0,50.09311,49.90689,0,0.328556,0.267211,0.36615,71.333909,84.604452,3218.239476,2227.934963,990.304513,1.997666,1.382952,0.614714,1172.676572,0.727918,36.43845,0,0,0,0,1,1238,1,373,?,0,?,?,0.643076,0.297745,0.500931,0.168276,0.831724,0.499069,?,0.500931,?,?,0.738216,0.47286,?,0.500931,0.028,0.001,0.03125,0,31.25,0,3220,1013792,255011,96.710118,68.296089,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,810,801,0,50.27933,49.72067,0,0.331061,0.266387,0.364652,71.113883,84.258356,3218.239476,2200.839167,1017.400309,1.997666,1.366132,0.631533,1179.397101,0.73209,36.647276,0,0,0,0,1,1238,1,373,?,0,?,?,0.655287,0.304813,0.502793,0.167583,0.832417,0.497207,?,0.502793,?,?,0.740675,0.476471,?,0.502793,0.028,0.001,0.03125,0,31.25,0,3220,1013792,255011,97.33085,68.296089,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,807,804,0,50.09311,49.90689,0,0.328545,0.267244,0.366406,71.342618,84.66381,3218.239476,2229.555697,988.683779,1.997666,1.383958,0.613708,1172.227092,0.727639,36.424483,0,0,0,0,1,1238,1,373,?,0,?,?,0.652202,0.303021,0.500931,0.168298,0.831702,0.499069,?,0.500931,?,?,0.73795,0.472191,?,0.500931,0.031,0.001,0.03125,0,31.25,0,3220,1013792,255011,97.020484,68.280571,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,812,799,0,50.403476,49.596524,0,0.332654,0.265989,0.365304,71.007602,84.40909,3218.239476,2206.771734,1011.467741,1.997666,1.369815,0.627851,1181.02733,0.733102,36.697932,0,0,0,0,1,1238,1,373,?,0,?,?,0.652881,0.303507,0.504035,0.167279,0.832721,0.495965,?,0.504035,?,?,0.740775,0.474842,?,0.504035,0.063,0.002,0.046875,0,46.875,0,3220,1013792,255011,97.268777,68.187461,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,821,790,0,50.962135,49.037865,0,0.340387,0.263379,0.361091,70.311551,83.43709,3218.129631,2137.527459,1080.602173,1.997598,1.326833,0.670765,1201.636177,0.745895,37.339583,0,0,0,0,1,1238,1,373,?,0,?,?,0.659326,0.307362,0.509621,0.164737,0.835263,0.490379,?,0.509621,?,?,0.748281,0.485201,?,0.509621,0.043,0.002,0.046875,0,46.875,0,3220,1013792,255011,98.013656,68.140906,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,809,802,0,50.217256,49.782744,0,0.330544,0.266345,0.363603,71.103523,84.017444,3218.129631,2189.033301,1029.09633,1.997598,1.358804,0.638794,1180.924472,0.733038,36.695988,0,0,0,0,1,1238,1,373,?,0,?,?,0.655012,0.304576,0.502173,0.167158,0.832842,0.497827,?,0.502173,?,?,0.741653,0.479239,?,0.502173,0.061,0.002,0.0625,0,62.5,0,3220,1013792,255011,97.33085,68.373681,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,805,806,0,49.968963,50.031037,0,0.326886,0.267782,0.367185,71.486173,84.843696,3218.239476,2243.533643,974.705833,1.997666,1.392634,0.605032,1168.10626,0.725081,36.296437,0,0,0,0,1,1238,1,373,?,0,?,?,0.651798,0.302771,0.49969,0.168738,0.831262,0.50031,?,0.49969,?,?,0.736503,0.470319,?,0.49969,0.048,0.001,0.03125,0,31.25,0,3220,1013792,255011,96.896338,68.296089,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,817,794,0,50.713842,49.286158,0,0.336775,0.264709,0.363955,70.665892,84.097266,3218.239476,2181.981592,1036.257883,1.997666,1.354427,0.643239,1190.251127,0.738828,36.984542,0,0,0,0,1,1238,1,373,?,0,?,?,0.649667,0.301705,0.507138,0.166236,0.833764,0.492862,?,0.507138,?,?,0.743845,0.47812,?,0.507138,0.048,0.001,0.046875,0,46.875,0,3220,1013792,255011,97.392924,68.10987,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,808,803,0,50.155183,49.844817,0,0.329402,0.266921,0.365429,71.256391,84.437907,3218.239476,2214.52178,1003.717695,1.997666,1.374626,0.62304,1175.300045,0.729547,36.519969,0,0,0,0,1,1238,1,373,?,0,?,?,0.654883,0.304561,0.501552,0.168022,0.831978,0.498448,?,0.501552,?,?,0.739228,0.474585,?,0.501552,0.055,0.002,0.0625,0,62.5,0,3220,1013792,255011,97.206704,68.311608,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,818,793,0,50.775916,49.224084,0,0.33761,0.264434,0.363448,70.592538,83.980315,3218.239476,2173.467345,1044.772131,1.997666,1.349142,0.648524,1192.489485,0.740217,37.054094,0,0,0,0,1,1238,1,373,?,0,?,?,0.651412,0.302722,0.507759,0.166005,0.833995,0.492241,?,0.507759,?,?,0.744674,0.479341,?,0.507759,0.068,0.002,0.046875,0,46.875,0,3220,1013792,255011,97.51707,68.10987,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,816,795,0,50.651769,49.348231,0,0.336259,0.264672,0.362687,70.656965,83.805826,3218.129631,2165.706275,1052.423356,1.997598,1.344324,0.653273,1192.035293,0.739935,37.041245,0,0,0,0,1,1238,1,373,?,0,?,?,0.661199,0.308415,0.506518,0.1658,0.8342,0.493482,?,0.506518,?,?,0.744992,0.481334,?,0.506518,0.055,0.001,0.0625,0,62.5,0,3220,1013792,255011,97.827436,68.20298,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,811,800,0,50.341403,49.658597,0,0.331808,0.266284,0.366042,71.086451,84.579585,3218.239476,2218.994262,999.245214,1.997666,1.377402,0.620264,1178.38827,0.731464,36.615929,0,0,0,0,1,1238,1,373,?,0,?,?,0.648052,0.30071,0.503414,0.167532,0.832468,0.496586,?,0.503414,?,?,0.739733,0.473071,?,0.503414,0.031,0.001,0.03125,0,31.25,0,3220,1013792,255011,97.020484,68.171943,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,811,800,0,50.341403,49.658597,0,0.331919,0.266058,0.363659,71.025908,84.028925,3218.239476,2186.750927,1031.488549,1.997666,1.357387,0.640278,1182.500334,0.734016,36.743702,0,0,0,0,1,1238,1,373,?,0,?,?,0.650991,0.302272,0.503414,0.167306,0.832694,0.496586,?,0.503414,?,?,0.741984,0.478954,?,0.503414,0.053,0.001,0.03125,0,31.25,0,3220,1013792,255011,97.268777,68.327126,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,817,794,0,50.713842,49.286158,0,0.336753,0.264775,0.364477,70.683522,84.217977,3218.239476,2188.393778,1029.845698,1.997666,1.358407,0.639259,1189.300388,0.738237,36.955,0,0,0,0,1,1238,1,373,?,0,?,?,0.659197,0.307351,0.507138,0.166282,0.833718,0.492862,?,0.507138,?,?,0.74335,0.476898,?,0.507138,0.035,0.001,0.03125,0,31.25,0,3220,1013792,255011,97.70329,68.078833,?,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.184,6444,1611,802,809,0,49.782744,50.217256,0,0.32447,0.268415,0.36678,71.655279,84.750109,3218.239476,2244.561017,973.678458,1.997666,1.393272,0.604394,1164.743863,0.722994,36.191957,0,0,0,0,1,1238,1,373,?,0,?,?,0.643334,0.297789,0.497827,0.16925,0.83075,0.502173,?,0.497827,?,?,0.735839,0.471389,?,0.497827,0.058,0.001,0.046875,0,46.875,0,3220,1013792,255011,96.523898,68.420236,?,?
