@relation snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
-0.741857,0.021082,1.271831,1.40451,2.479947,1.136292,-0.741857,0.741857,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.339204,-0.561012,-0.588513,1.682306,RIGHT
-0.658058,0.021082,1.271831,1.40451,2.387392,1.136292,-0.658058,0.658058,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.293314,-0.561012,-0.588513,1.682306,RIGHT
-0.574259,0.021082,1.271831,1.40451,2.294838,1.136292,-0.574259,0.574259,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.247424,-0.561012,-0.588513,1.682306,RIGHT
-0.49046,0.021082,1.271831,1.40451,2.202284,1.136292,-0.49046,0.49046,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.201534,-0.561012,-0.588513,1.682306,RIGHT
-0.406662,0.021082,1.271831,1.40451,2.109729,1.136292,-0.406662,0.406662,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.155644,-0.561012,-0.588513,1.682306,RIGHT
-0.322863,0.021082,1.271831,1.40451,2.017175,1.136292,-0.322863,0.322863,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.109755,-0.561012,-0.588513,1.682306,RIGHT
-0.239064,0.021082,1.271831,1.40451,1.924621,1.136292,-0.239064,0.239064,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.063865,-0.561012,-0.588513,1.682306,RIGHT
-0.155266,0.021082,1.271831,1.40451,1.832067,1.136292,-0.155266,0.155266,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,0.017975,-0.561012,-0.588513,1.682306,RIGHT
-0.071467,0.021082,1.271831,1.40451,1.739512,1.136292,-0.071467,0.071467,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.027915,-0.561012,-0.588513,1.682306,RIGHT
0.012332,0.021082,1.271831,1.40451,1.646958,1.136292,0.012332,-0.012332,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.073805,-0.561012,-0.588513,1.682306,RIGHT
0.09613,0.021082,1.271831,1.40451,1.554404,1.136292,0.09613,-0.09613,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.119695,-0.561012,-0.588513,1.682306,RIGHT
0.179929,0.021082,1.271831,1.40451,1.461849,1.136292,0.179929,-0.179929,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.165584,-0.561012,-0.588513,1.682306,RIGHT
0.263728,0.021082,1.271831,1.40451,1.369295,1.136292,0.263728,-0.263728,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.211474,-0.561012,-0.588513,1.682306,RIGHT
0.347527,0.021082,1.271831,1.40451,1.276741,1.136292,0.347527,-0.347527,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.257364,-0.561012,-0.588513,1.682306,RIGHT
0.431325,0.021082,1.271831,1.40451,1.184187,1.136292,0.431325,-0.431325,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.303254,-0.561012,-0.588513,1.682306,RIGHT
0.515124,0.021082,1.271831,1.40451,1.091632,1.136292,0.515124,-0.515124,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.349144,-0.561012,-0.588513,1.682306,RIGHT
0.598923,0.021082,1.271831,1.40451,0.999078,1.136292,0.598923,-0.598923,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.395033,-0.561012,-0.588513,1.682306,RIGHT
0.682721,0.021082,1.271831,1.40451,0.906524,1.136292,0.682721,-0.682721,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.440923,-0.561012,-0.588513,1.682306,RIGHT
0.76652,0.021082,1.271831,1.40451,0.813969,1.136292,0.76652,-0.76652,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.486813,-0.561012,-0.588513,1.682306,RIGHT
0.850319,0.021082,1.271831,1.40451,0.721415,1.136292,0.850319,-0.850319,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.532703,-0.561012,-0.588513,1.682306,RIGHT
0.934118,0.021082,1.271831,1.40451,0.628861,1.136292,0.934118,-0.934118,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.578593,-0.561012,-0.588513,1.682306,RIGHT
1.017916,0.021082,1.271831,1.40451,0.536307,1.136292,1.017916,-1.017916,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.624483,-0.561012,-0.588513,1.682306,RIGHT
1.101715,0.021082,1.271831,1.40451,0.443752,1.136292,1.101715,-1.101715,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.670372,-0.561012,-0.588513,1.682306,RIGHT
1.185514,0.021082,1.271831,1.40451,0.351198,1.136292,1.185514,-1.185514,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.716262,-0.561012,-0.588513,1.682306,RIGHT
1.269312,0.021082,1.271831,1.40451,0.258644,1.136292,1.269312,-1.269312,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.762152,-0.561012,-0.588513,1.682306,RIGHT
1.353111,0.021082,1.271831,1.40451,0.166089,1.136292,1.353111,-1.353111,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.808042,-0.561012,-0.588513,1.682306,RIGHT
1.43691,0.021082,1.271831,1.40451,0.073535,1.136292,1.43691,-1.43691,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.853932,-0.561012,-0.588513,1.682306,RIGHT
1.520709,0.021082,1.271831,1.40451,-0.019019,1.136292,1.520709,-1.520709,0.021082,-0.021082,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.899821,-0.561012,-0.588513,1.682306,DOWN
1.520709,0.100137,1.271831,1.40451,-0.019019,1.079978,1.520709,-1.520709,0.100137,-0.100137,-0.026522,1.393978,0.689057,0.696523,-0.203208,-0.265551,-0.137104,-0.899821,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.179193,1.271831,1.40451,-0.019019,1.023664,1.520709,-1.520709,0.179193,-0.179193,-0.026522,1.393978,-0.027927,1.41899,-0.268964,-0.199878,-0.202482,-0.899821,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.258249,1.271831,1.40451,-0.019019,0.967351,1.520709,-1.520709,0.258249,-0.258249,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.26786,-0.899821,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.337304,1.271831,1.40451,-0.019019,0.911037,1.520709,-1.520709,0.337304,-0.337304,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.899821,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.41636,1.271831,1.40451,-0.019019,0.854723,1.520709,-1.520709,0.41636,-0.41636,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.853932,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.495415,1.271831,1.40451,-0.019019,0.798409,1.520709,-1.520709,0.495415,-0.495415,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.808042,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.574471,1.271831,1.40451,-0.019019,0.742095,1.520709,-1.520709,0.574471,-0.574471,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.762152,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.653526,1.271831,1.40451,-0.019019,0.685781,1.520709,-1.520709,0.653526,-0.653526,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.716262,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.732582,1.271831,1.40451,-0.019019,0.629467,1.520709,-1.520709,0.732582,-0.732582,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.670372,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.811637,1.271831,1.40451,-0.019019,0.573154,1.520709,-1.520709,0.811637,-0.811637,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.624483,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.890693,1.271831,1.40451,-0.019019,0.51684,1.520709,-1.520709,0.890693,-0.890693,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.578593,-0.561012,1.699037,-0.594366,DOWN
1.520709,0.969748,1.271831,1.40451,-0.019019,0.460526,1.520709,-1.520709,0.969748,-0.969748,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.532703,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.048804,1.271831,1.40451,-0.019019,0.404212,1.520709,-1.520709,1.048804,-1.048804,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.486813,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.127859,1.271831,1.40451,-0.019019,0.347898,1.520709,-1.520709,1.127859,-1.127859,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.440923,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.206915,1.271831,1.40451,-0.019019,0.291584,1.520709,-1.520709,1.206915,-1.206915,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.395033,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.28597,1.271831,1.40451,-0.019019,0.235271,1.520709,-1.520709,1.28597,-1.28597,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.349144,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.365026,1.271831,1.40451,-0.019019,0.178957,1.520709,-1.520709,1.365026,-1.365026,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.303254,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.444081,1.271831,1.40451,-0.019019,0.122643,1.520709,-1.520709,1.444081,-1.444081,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.257364,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.523137,1.271831,1.40451,-0.019019,0.066329,1.520709,-1.520709,1.523137,-1.523137,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.211474,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.602192,1.271831,1.40451,-0.019019,0.010015,1.520709,-1.520709,1.602192,-1.602192,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.165584,-0.561012,1.699037,-0.594366,DOWN
1.520709,1.681248,-0.35857,0.167935,-2.147768,-1.059948,1.520709,-1.520709,1.681248,-1.681248,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.119695,-0.561012,1.699037,-0.594366,LEFT
1.43691,1.681248,-0.35857,0.167935,-2.055213,-1.059948,1.43691,-1.43691,1.681248,-1.681248,-1.436485,-0.02535,-0.744911,0.696523,-0.400475,-0.199878,-0.398616,-0.119695,-0.561012,-0.588513,-0.594366,LEFT
1.353111,1.681248,-0.35857,0.167935,-1.962659,-1.059948,1.353111,-1.353111,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.466231,-0.265551,-0.463995,-0.119695,-0.561012,-0.588513,-0.594366,LEFT
1.269312,1.681248,-0.35857,0.167935,-1.870105,-1.059948,1.269312,-1.269312,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.529373,-0.119695,-0.561012,-0.588513,-0.594366,LEFT
1.185514,1.681248,-0.35857,0.167935,-1.77755,-1.059948,1.185514,-1.185514,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.119695,-0.561012,-0.588513,-0.594366,LEFT
1.101715,1.681248,-0.35857,0.167935,-1.684996,-1.059948,1.101715,-1.101715,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.073805,-0.561012,-0.588513,-0.594366,LEFT
1.017916,1.681248,-0.35857,0.167935,-1.592442,-1.059948,1.017916,-1.017916,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.027915,-0.561012,-0.588513,-0.594366,LEFT
0.934118,1.681248,-0.35857,0.167935,-1.499888,-1.059948,0.934118,-0.934118,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.017975,-0.561012,-0.588513,-0.594366,LEFT
0.850319,1.681248,-0.35857,0.167935,-1.407333,-1.059948,0.850319,-0.850319,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.063865,-0.561012,-0.588513,-0.594366,LEFT
0.76652,1.681248,-0.35857,0.167935,-1.314779,-1.059948,0.76652,-0.76652,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.109755,-0.561012,-0.588513,-0.594366,LEFT
0.682721,1.681248,-0.35857,0.167935,-1.222225,-1.059948,0.682721,-0.682721,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.155644,-0.561012,-0.588513,-0.594366,LEFT
0.598923,1.681248,-0.35857,0.167935,-1.12967,-1.059948,0.598923,-0.598923,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.201534,-0.561012,-0.588513,-0.594366,LEFT
0.515124,1.681248,-0.35857,0.167935,-1.037116,-1.059948,0.515124,-0.515124,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.247424,-0.561012,-0.588513,-0.594366,LEFT
0.431325,1.681248,-0.35857,0.167935,-0.944562,-1.059948,0.431325,-0.431325,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.293314,-0.561012,-0.588513,-0.594366,LEFT
0.347527,1.681248,-0.35857,0.167935,-0.852008,-1.059948,0.347527,-0.347527,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.339204,-0.561012,-0.588513,-0.594366,LEFT
0.263728,1.681248,-0.35857,0.167935,-0.759453,-1.059948,0.263728,-0.263728,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.385093,-0.561012,-0.588513,-0.594366,LEFT
0.179929,1.681248,-0.35857,0.167935,-0.666899,-1.059948,0.179929,-0.179929,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.430983,-0.561012,-0.588513,-0.594366,LEFT
0.09613,1.681248,-0.35857,0.167935,-0.574345,-1.059948,0.09613,-0.09613,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.476873,-0.561012,-0.588513,-0.594366,LEFT
0.012332,1.681248,-0.35857,0.167935,-0.48179,-1.059948,0.012332,-0.012332,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.522763,-0.561012,-0.588513,-0.594366,LEFT
-0.071467,1.681248,-0.35857,0.167935,-0.389236,-1.059948,-0.071467,0.071467,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.568653,-0.561012,-0.588513,-0.594366,LEFT
-0.155266,1.681248,-0.35857,0.167935,-0.296682,-1.059948,-0.155266,0.155266,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.614542,-0.561012,-0.588513,-0.594366,LEFT
-0.239064,1.681248,-0.35857,0.167935,-0.204128,-1.059948,-0.239064,0.239064,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.660432,-0.561012,-0.588513,-0.594366,LEFT
-0.322863,1.681248,-0.35857,0.167935,-0.111573,-1.059948,-0.322863,0.322863,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.706322,-0.561012,-0.588513,-0.594366,LEFT
-0.406662,1.681248,-0.35857,0.167935,-0.019019,-1.059948,-0.406662,0.406662,1.681248,-1.681248,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.752212,-0.561012,-0.588513,-0.594366,UP
-0.406662,1.602192,-0.35857,0.167935,-0.019019,-1.003634,-0.406662,0.406662,1.602192,-1.602192,-0.026522,-1.444678,-0.744911,-0.748412,-0.466231,-0.396898,-0.529373,0.752212,1.782325,-0.588513,-0.594366,UP
-0.406662,1.523137,-0.35857,0.167935,-0.019019,-0.94732,-0.406662,0.406662,1.523137,-1.523137,-0.026522,-1.444678,-0.027927,-1.470879,-0.400475,-0.462572,-0.463995,0.752212,1.782325,-0.588513,-0.594366,UP
-0.406662,1.444081,-0.35857,0.167935,-0.019019,-0.891006,-0.406662,0.406662,1.444081,-1.444081,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.398616,0.752212,1.782325,-0.588513,-0.594366,UP
-0.406662,1.365026,-0.35857,0.167935,-0.019019,-0.834693,-0.406662,0.406662,1.365026,-1.365026,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.752212,1.782325,-0.588513,-0.594366,UP
-0.406662,1.28597,-0.35857,0.167935,-0.019019,-0.778379,-0.406662,0.406662,1.28597,-1.28597,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.706322,1.782325,-0.588513,-0.594366,UP
-0.406662,1.206915,-0.35857,0.167935,-0.019019,-0.722065,-0.406662,0.406662,1.206915,-1.206915,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.660432,1.782325,-0.588513,-0.594366,UP
-0.406662,1.127859,-0.35857,0.167935,-0.019019,-0.665751,-0.406662,0.406662,1.127859,-1.127859,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.614542,1.782325,-0.588513,-0.594366,UP
-0.406662,1.048804,-0.35857,0.167935,-0.019019,-0.609437,-0.406662,0.406662,1.048804,-1.048804,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.568653,1.782325,-0.588513,-0.594366,UP
-0.406662,0.969748,-0.35857,0.167935,-0.019019,-0.553123,-0.406662,0.406662,0.969748,-0.969748,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.522763,1.782325,-0.588513,-0.594366,UP
-0.406662,0.890693,-0.35857,0.167935,-0.019019,-0.496809,-0.406662,0.406662,0.890693,-0.890693,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.476873,1.782325,-0.588513,-0.594366,UP
-0.406662,0.811637,-0.35857,0.167935,-0.019019,-0.440496,-0.406662,0.406662,0.811637,-0.811637,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.430983,1.782325,-0.588513,-0.594366,UP
-0.406662,0.732582,-0.35857,0.167935,-0.019019,-0.384182,-0.406662,0.406662,0.732582,-0.732582,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.385093,1.782325,-0.588513,-0.594366,UP
-0.406662,0.653526,-0.35857,0.167935,-0.019019,-0.327868,-0.406662,0.406662,0.653526,-0.653526,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.339204,1.782325,-0.588513,-0.594366,UP
-0.406662,0.574471,-0.35857,0.167935,-0.019019,-0.271554,-0.406662,0.406662,0.574471,-0.574471,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.293314,1.782325,-0.588513,-0.594366,UP
-0.406662,0.495415,-0.35857,0.167935,-0.019019,-0.21524,-0.406662,0.406662,0.495415,-0.495415,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.247424,1.782325,-0.588513,-0.594366,UP
-0.406662,0.41636,-0.35857,0.167935,-0.019019,-0.158926,-0.406662,0.406662,0.41636,-0.41636,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.201534,1.782325,-0.588513,-0.594366,UP
-0.406662,0.337304,-0.35857,0.167935,-0.019019,-0.102613,-0.406662,0.406662,0.337304,-0.337304,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.155644,1.782325,-0.588513,-0.594366,UP
-0.406662,0.258249,-0.216796,-0.519051,0.166089,-0.609437,-0.406662,0.406662,0.258249,-0.258249,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.109755,1.782325,-0.588513,-0.594366,RIGHT
-0.322863,0.258249,-0.216796,-0.519051,0.073535,-0.609437,-0.322863,0.322863,0.258249,-0.258249,1.383441,-0.02535,0.689057,-0.748412,-0.268964,-0.462572,-0.26786,0.109755,-0.561012,-0.588513,1.682306,RIGHT
-0.239064,0.258249,-0.216796,-0.519051,-0.019019,-0.609437,-0.239064,0.239064,0.258249,-0.258249,1.383441,-0.02535,1.40604,-0.025945,-0.203208,-0.396898,-0.202482,0.109755,-0.561012,-0.588513,1.682306,UP
-0.239064,0.179193,-0.216796,-0.519051,-0.019019,-0.553123,-0.239064,0.239064,0.179193,-0.179193,-0.026522,-1.444678,0.689057,-0.748412,-0.203208,-0.396898,-0.202482,0.063865,1.782325,-0.588513,-0.594366,UP
-0.239064,0.100137,-0.216796,-0.519051,-0.019019,-0.496809,-0.239064,0.239064,0.100137,-0.100137,-0.026522,-1.444678,-0.027927,-1.470879,-0.268964,-0.462572,-0.202482,0.017975,1.782325,-0.588513,-0.594366,UP
-0.239064,0.021082,-0.216796,-0.519051,-0.019019,-0.440496,-0.239064,0.239064,0.021082,-0.021082,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.26786,-0.073805,1.782325,-0.588513,-0.594366,UP
-0.239064,-0.057974,-0.216796,-0.519051,-0.019019,-0.384182,-0.239064,0.239064,-0.057974,0.057974,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.165584,1.782325,-0.588513,-0.594366,UP
-0.239064,-0.137029,-0.216796,-0.519051,-0.019019,-0.327868,-0.239064,0.239064,-0.137029,0.137029,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.211474,1.782325,-0.588513,-0.594366,UP
-0.239064,-0.216085,-0.216796,-0.519051,-0.019019,-0.271554,-0.239064,0.239064,-0.216085,0.216085,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.257364,1.782325,-0.588513,-0.594366,UP
-0.239064,-0.29514,-0.216796,-0.519051,-0.019019,-0.21524,-0.239064,0.239064,-0.29514,0.29514,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.303254,1.782325,-0.588513,-0.594366,UP
-0.239064,-0.374196,-0.216796,-0.519051,-0.019019,-0.158926,-0.239064,0.239064,-0.374196,0.374196,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.349144,1.782325,-0.588513,-0.594366,UP
-0.239064,-0.453251,-0.216796,-0.519051,-0.019019,-0.102613,-0.239064,0.239064,-0.453251,0.453251,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.395033,1.782325,-0.588513,-0.594366,UP
-0.239064,-0.532307,1.200944,-1.206037,1.832067,-0.609437,-0.239064,0.239064,-0.532307,0.532307,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.440923,1.782325,-0.588513,-0.594366,RIGHT
-0.155266,-0.532307,1.200944,-1.206037,1.739512,-0.609437,-0.155266,0.155266,-0.532307,0.532307,1.383441,-0.02535,0.689057,-0.748412,-0.268964,-0.462572,-0.26786,-0.440923,-0.561012,-0.588513,1.682306,RIGHT
-0.071467,-0.532307,1.200944,-1.206037,1.646958,-0.609437,-0.071467,0.071467,-0.532307,0.532307,1.383441,-0.02535,1.40604,-0.025945,-0.203208,-0.396898,-0.202482,-0.440923,-0.561012,-0.588513,1.682306,RIGHT
0.012332,-0.532307,1.200944,-1.206037,1.554404,-0.609437,0.012332,-0.012332,-0.532307,0.532307,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.137104,-0.440923,-0.561012,-0.588513,1.682306,RIGHT
0.09613,-0.532307,1.200944,-1.206037,1.461849,-0.609437,0.09613,-0.09613,-0.532307,0.532307,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.440923,-0.561012,-0.588513,1.682306,RIGHT
0.179929,-0.532307,1.200944,-1.206037,1.369295,-0.609437,0.179929,-0.179929,-0.532307,0.532307,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.486813,-0.561012,-0.588513,1.682306,RIGHT
0.263728,-0.532307,1.200944,-1.206037,1.276741,-0.609437,0.263728,-0.263728,-0.532307,0.532307,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.532703,-0.561012,-0.588513,1.682306,RIGHT
0.347527,-0.532307,1.200944,-1.206037,1.184187,-0.609437,0.347527,-0.347527,-0.532307,0.532307,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.578593,-0.561012,-0.588513,1.682306,RIGHT
0.431325,-0.532307,1.200944,-1.206037,1.091632,-0.609437,0.431325,-0.431325,-0.532307,0.532307,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.624483,-0.561012,-0.588513,1.682306,RIGHT
