@relation snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Dist_Tail_x numeric
@attribute Dist_Tail_y numeric
@attribute Horizontal_Weight numeric
@attribute Vertical_Weight numeric
@attribute Score numeric
@attribute Length numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
-1.748484,1.485959,-1.630581,1.468219,-0.078614,0.152642,-1.748484,1.748484,1.485959,-1.485959,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,1.797116,-1.741755,0.451878,-0.00634,0.926229,0.011923,1.247748,-1.057441,-1.03599,-0.560386,1.705872,-0.592926,DOWN
-1.748484,1.567356,-1.630581,1.468219,-0.078614,0.078755,-1.748484,1.748484,1.567356,-1.567356,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,1.847142,-1.741755,0.533665,-0.00634,0.926229,0.011923,1.247748,-1.058581,-1.03599,-0.560386,1.705872,-0.592926,DOWN
-1.748484,1.648752,-1.630581,1.468219,-0.078614,0.004868,-1.748484,1.748484,1.648752,-1.648752,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,1.897167,-1.741755,0.615452,-0.00634,0.926229,0.011923,1.247748,-1.05972,-1.03599,-0.560386,1.705872,-0.592926,DOWN
-1.748484,1.730149,-0.824431,-1.710729,0.718194,-3.320051,-1.748484,1.748484,1.730149,-1.730149,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,1.947192,-1.741755,0.615452,-0.00634,0.998984,0.011923,1.164605,-0.945768,-0.98654,-0.560386,1.705872,-0.592926,RIGHT
-1.665869,1.730149,-0.824431,-1.710729,0.645757,-3.320051,-1.665869,1.665869,1.730149,-1.730149,1.385979,-0.023805,0.694275,0.70013,-0.163099,-0.081531,-0.161405,1.947192,-1.741755,0.697239,0.065635,0.926229,-1.153472,0.970605,-0.946908,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-1.583253,1.730149,-0.824431,-1.710729,0.57332,-3.320051,-1.583253,1.583253,1.730149,-1.730149,1.385979,-0.023805,1.410389,-0.024128,-0.079471,-0.165198,-0.07861,1.947192,-1.741755,0.779026,0.137611,0.853474,-1.153472,0.776605,-0.948047,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-1.500638,1.730149,-0.824431,-1.710729,0.500883,-3.320051,-1.500638,1.500638,1.730149,-1.730149,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.004185,1.947192,-1.741755,0.860813,0.209587,0.780719,-1.153472,0.582605,-0.949187,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-1.418023,1.730149,-0.824431,-1.710729,0.428446,-3.320051,-1.418023,1.418023,1.730149,-1.730149,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.086981,1.947192,-1.741755,0.9426,0.281563,0.707963,-1.153472,0.388604,-0.950327,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-1.335407,1.730149,-0.824431,-1.710729,0.356009,-3.320051,-1.335407,1.335407,1.730149,-1.730149,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.086981,1.897167,-1.741755,1.024387,0.353538,0.635208,-1.153472,0.194604,-0.951466,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-1.252792,1.730149,-0.824431,-1.710729,0.283572,-3.320051,-1.252792,1.252792,1.730149,-1.730149,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.086981,1.847142,-1.741755,1.106174,0.425514,0.562453,-1.153472,0.000604,-0.952606,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-1.170177,1.730149,-0.824431,-1.710729,0.211134,-3.320051,-1.170177,1.170177,1.730149,-1.730149,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.086981,1.797116,-1.741755,1.187961,0.49749,0.489698,-1.153472,0.000604,-0.953745,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-1.087562,1.730149,-0.824431,-1.710729,0.138697,-3.320051,-1.087562,1.087562,1.730149,-1.730149,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.086981,1.747091,-1.741755,1.269748,0.569465,0.416942,-1.153472,0.000604,-0.954885,-0.98654,-0.560386,-0.586162,1.686411,UP
-1.087562,1.648752,-0.824431,-1.710729,0.138697,-3.246164,-1.087562,1.087562,1.648752,-1.648752,-0.021106,-1.445864,0.694275,-0.748386,-0.079471,-0.332531,0.004185,1.64704,-1.741755,1.351535,0.569465,0.271432,-0.95924,-1.163398,-0.956024,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,1.567356,-0.824431,-1.710729,0.138697,-3.172277,-1.087562,1.087562,1.567356,-1.567356,-0.021106,-1.445864,-0.021839,-1.472643,-0.163099,-0.416198,-0.07861,1.546989,-1.741755,1.433322,0.569465,0.125921,-0.765007,-1.163398,-0.957164,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,1.485959,-0.824431,-1.710729,0.138697,-3.09839,-1.087562,1.087562,1.485959,-1.485959,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.161405,1.446939,-1.741755,1.515109,0.569465,-0.019589,-0.570775,-1.163398,-0.958303,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,1.404563,-0.824431,-1.710729,0.138697,-3.024503,-1.087562,1.087562,1.404563,-1.404563,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,1.346888,-1.741755,1.596896,0.569465,-0.1651,-0.376542,-1.163398,-0.959443,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,1.323166,-0.824431,-1.710729,0.138697,-2.950616,-1.087562,1.087562,1.323166,-1.323166,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,1.296862,-1.741755,1.678683,0.569465,-0.31061,-0.18231,-1.163398,-0.960582,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,1.24177,-0.824431,-1.710729,0.138697,-2.876729,-1.087562,1.087562,1.24177,-1.24177,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,1.246837,-1.741755,1.760469,0.569465,-0.456121,0.011923,-1.163398,-0.961722,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,1.160374,-0.824431,-1.710729,0.138697,-2.802842,-1.087562,1.087562,1.160374,-1.160374,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,1.196812,-1.659114,1.760469,0.49749,-0.528876,0.011923,-1.163398,-0.962861,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,1.078977,-0.824431,-1.710729,0.138697,-2.728954,-1.087562,1.087562,1.078977,-1.078977,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,1.146786,-1.576472,1.760469,0.425514,-0.601631,0.011923,-1.163398,-0.964001,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,0.997581,-0.824431,-1.710729,0.138697,-2.655067,-1.087562,1.087562,0.997581,-0.997581,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,1.096761,-1.493831,1.760469,0.353538,-0.674386,0.011923,-1.163398,-0.96514,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,0.916184,-0.824431,-1.710729,0.138697,-2.58118,-1.087562,1.087562,0.916184,-0.916184,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,1.046736,-1.41119,1.760469,0.281563,-0.747142,0.011923,-1.163398,-0.96628,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,0.834788,-0.824431,-1.710729,0.138697,-2.507293,-1.087562,1.087562,0.834788,-0.834788,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.99671,-1.328548,1.760469,0.209587,-0.819897,0.011923,-1.163398,-0.967419,-0.98654,1.784336,-0.586162,-0.592926,UP
-1.087562,0.753391,-0.824431,-1.710729,0.138697,-2.433406,-1.087562,1.087562,0.753391,-0.753391,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.946685,-1.245907,1.760469,0.137611,-0.892652,0.011923,-1.163398,-0.968559,-0.98654,1.784336,-0.586162,-0.592926,RIGHT
-1.004946,0.753391,-0.824431,-1.710729,0.06626,-2.433406,-1.004946,1.004946,0.753391,-0.753391,1.385979,-0.023805,0.694275,-0.748386,-0.163099,-0.416198,-0.161405,0.946685,-1.163266,1.760469,0.137611,-0.892652,-1.153472,-0.969398,-0.969698,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-0.922331,0.753391,-0.824431,-1.710729,-0.006177,-2.433406,-0.922331,0.922331,0.753391,-0.753391,1.385979,-0.023805,1.410389,-0.024128,-0.079471,-0.332531,-0.07861,0.946685,-1.080624,1.760469,0.137611,-0.892652,-1.153472,-0.775397,-0.970838,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-0.839716,0.753391,-0.824431,-1.710729,-0.078614,-2.433406,-0.839716,0.839716,0.753391,-0.753391,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.004185,0.946685,-1.080624,1.678683,0.209587,-0.819897,-1.153472,-0.581397,-0.971977,-0.98654,-0.560386,-0.586162,1.686411,RIGHT
-0.7571,0.753391,-0.824431,-1.710729,-0.151051,-2.433406,-0.7571,0.7571,0.753391,-0.753391,1.385979,-0.023805,1.410389,-0.024128,0.004158,-0.248865,0.086981,0.946685,-1.080624,1.596896,0.281563,-0.747142,-1.153472,-0.387397,-0.973117,-0.98654,-0.560386,-0.586162,1.686411,UP
-0.7571,0.671995,-0.824431,-1.710729,-0.151051,-2.359519,-0.7571,0.7571,0.671995,-0.671995,-0.021106,-1.445864,0.694275,-0.748386,-0.079471,-0.332531,0.004185,0.846634,-1.080624,1.515109,0.281563,-0.747142,-0.95924,-1.163398,-0.974256,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.590598,-0.824431,-1.710729,-0.151051,-2.285632,-0.7571,0.7571,0.590598,-0.590598,-0.021106,-1.445864,-0.021839,-1.472643,-0.163099,-0.416198,-0.07861,0.746583,-1.080624,1.433322,0.281563,-0.747142,-0.765007,-1.163398,-0.975396,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.509202,-0.824431,-1.710729,-0.151051,-2.211745,-0.7571,0.7571,0.509202,-0.509202,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.161405,0.646533,-1.080624,1.351535,0.281563,-0.747142,-0.570775,-1.163398,-0.976535,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.427805,-0.824431,-1.710729,-0.151051,-2.137858,-0.7571,0.7571,0.427805,-0.427805,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.546482,-1.080624,1.269748,0.281563,-0.747142,-0.376542,-1.163398,-0.977675,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.346409,-0.824431,-1.710729,-0.151051,-2.063971,-0.7571,0.7571,0.346409,-0.346409,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.496456,-1.080624,1.187961,0.281563,-0.747142,-0.18231,-1.163398,-0.978814,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.265012,-0.824431,-1.710729,-0.151051,-1.990084,-0.7571,0.7571,0.265012,-0.265012,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.446431,-1.080624,1.106174,0.281563,-0.747142,0.011923,-1.163398,-0.979954,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.183616,-0.824431,-1.710729,-0.151051,-1.916197,-0.7571,0.7571,0.183616,-0.183616,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.396406,-1.080624,1.024387,0.281563,-0.747142,0.011923,-1.163398,-0.981093,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.102219,-0.824431,-1.710729,-0.151051,-1.842309,-0.7571,0.7571,0.102219,-0.102219,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.34638,-1.080624,0.9426,0.281563,-0.747142,0.011923,-1.163398,-0.982233,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,0.020823,-0.824431,-1.710729,-0.151051,-1.768422,-0.7571,0.7571,0.020823,-0.020823,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.296355,-1.080624,0.860813,0.281563,-0.747142,0.011923,-1.163398,-0.983372,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.060573,-0.824431,-1.710729,-0.151051,-1.694535,-0.7571,0.7571,-0.060573,0.060573,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.246329,-1.080624,0.779026,0.281563,-0.747142,0.011923,-1.163398,-0.984512,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.14197,-0.824431,-1.710729,-0.151051,-1.620648,-0.7571,0.7571,-0.14197,0.14197,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.196304,-0.997983,0.779026,0.209587,-0.819897,0.011923,-1.163398,-0.985652,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.223366,-0.824431,-1.710729,-0.151051,-1.546761,-0.7571,0.7571,-0.223366,0.223366,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.146279,-0.915342,0.779026,0.137611,-0.892652,0.011923,-1.163398,-0.986791,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.304763,-0.824431,-1.710729,-0.151051,-1.472874,-0.7571,0.7571,-0.304763,0.304763,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.096253,-0.8327,0.779026,0.065635,-0.965407,0.011923,-1.163398,-0.987931,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.386159,-0.824431,-1.710729,-0.151051,-1.398987,-0.7571,0.7571,-0.386159,0.386159,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,0.046228,-0.750059,0.779026,-0.00634,-1.038163,0.011923,-1.163398,-0.98907,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.467556,-0.824431,-1.710729,-0.151051,-1.3251,-0.7571,0.7571,-0.467556,0.467556,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.003797,-0.750059,0.697239,-0.00634,-1.038163,0.011923,-1.163398,-0.99021,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.548952,-0.824431,-1.710729,-0.151051,-1.251213,-0.7571,0.7571,-0.548952,0.548952,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.053823,-0.750059,0.615452,-0.00634,-1.038163,0.011923,-1.163398,-0.991349,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.630349,-0.824431,-1.710729,-0.151051,-1.177326,-0.7571,0.7571,-0.630349,0.630349,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.103848,-0.750059,0.533665,-0.00634,-1.038163,0.011923,-1.163398,-0.992489,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.711745,-0.824431,-1.710729,-0.151051,-1.103439,-0.7571,0.7571,-0.711745,0.711745,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.153874,-0.750059,0.451878,-0.00634,-1.038163,0.011923,-1.163398,-0.993628,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.793142,-0.824431,-1.710729,-0.151051,-1.029551,-0.7571,0.7571,-0.793142,0.793142,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.203899,-0.750059,0.370091,-0.00634,-1.038163,0.011923,-1.163398,-0.994768,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.874538,-0.824431,-1.710729,-0.151051,-0.955664,-0.7571,0.7571,-0.874538,0.874538,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.253924,-0.750059,0.288305,-0.00634,-1.038163,0.011923,-1.163398,-0.995907,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-0.955935,-0.824431,-1.710729,-0.151051,-0.881777,-0.7571,0.7571,-0.955935,0.955935,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.30395,-0.750059,0.206518,-0.00634,-1.038163,0.011923,-1.163398,-0.997047,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.037331,-0.824431,-1.710729,-0.151051,-0.80789,-0.7571,0.7571,-1.037331,1.037331,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.353975,-0.750059,0.124731,-0.00634,-1.038163,0.011923,-1.163398,-0.998186,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.118728,-0.824431,-1.710729,-0.151051,-0.734003,-0.7571,0.7571,-1.118728,1.118728,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.404,-0.750059,0.042944,-0.00634,-1.038163,0.011923,-1.163398,-0.999326,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.200124,-0.824431,-1.710729,-0.151051,-0.660116,-0.7571,0.7571,-1.200124,1.200124,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.454026,-0.750059,-0.038843,-0.00634,-1.038163,0.011923,-1.163398,-1.000465,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.28152,-0.824431,-1.710729,-0.151051,-0.586229,-0.7571,0.7571,-1.28152,1.28152,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.504051,-0.750059,-0.12063,-0.00634,-1.038163,0.011923,-1.163398,-1.001605,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.362917,-0.824431,-1.710729,-0.151051,-0.512342,-0.7571,0.7571,-1.362917,1.362917,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.554077,-0.750059,-0.202417,-0.00634,-1.038163,0.011923,-1.163398,-1.002744,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.444313,-0.824431,-1.710729,-0.151051,-0.438455,-0.7571,0.7571,-1.444313,1.444313,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.604102,-0.750059,-0.284204,-0.00634,-1.038163,0.011923,-1.163398,-1.003884,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.52571,-0.824431,-1.710729,-0.151051,-0.364568,-0.7571,0.7571,-1.52571,1.52571,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.654127,-0.750059,-0.365991,-0.00634,-1.038163,0.011923,-1.163398,-1.005023,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.607106,-0.824431,-1.710729,-0.151051,-0.290681,-0.7571,0.7571,-1.607106,1.607106,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.704153,-0.750059,-0.447778,-0.00634,-1.038163,0.011923,-1.163398,-1.006163,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.688503,-0.824431,-1.710729,-0.151051,-0.216793,-0.7571,0.7571,-1.688503,1.688503,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.754178,-0.750059,-0.529565,-0.00634,-1.038163,0.011923,-1.163398,-1.007302,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.769899,-0.824431,-1.710729,-0.151051,-0.142906,-0.7571,0.7571,-1.769899,1.769899,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.804203,-0.750059,-0.611352,-0.00634,-1.038163,0.011923,-1.163398,-1.008442,-0.98654,1.784336,-0.586162,-0.592926,UP
-0.7571,-1.851296,-0.824431,-1.710729,-0.151051,-0.069019,-0.7571,0.7571,-1.851296,1.851296,-0.021106,-1.445864,-0.021839,-1.472643,-0.246728,-0.499865,-0.244201,-0.854229,-0.750059,-0.693139,-0.00634,-1.038163,0.011923,-1.163398,-1.009581,-0.98654,1.784336,-0.586162,-0.592926,LEFT
-0.839716,-1.851296,-0.091567,1.034726,0.645757,2.73869,-0.839716,0.839716,-1.851296,1.851296,-1.428191,-0.023805,-0.737953,-0.748386,-0.330357,-0.416198,-0.326996,-0.854229,-0.750059,-0.693139,-0.078316,-1.038163,1.286573,-1.090648,-0.89563,-0.93709,-0.560386,-0.586162,-0.592926,LEFT
-0.922331,-1.851296,-0.091567,1.034726,0.718194,2.73869,-0.922331,0.922331,-1.851296,1.851296,-1.428191,-0.023805,-1.454066,-0.024128,-0.413986,-0.332531,-0.409792,-0.854229,-0.750059,-0.774926,-0.150292,-0.965407,1.286573,-0.908773,-0.896769,-0.93709,-0.560386,-0.586162,-0.592926,LEFT
-1.004946,-1.851296,-0.091567,1.034726,0.790631,2.73869,-1.004946,1.004946,-1.851296,1.851296,-1.428191,-0.023805,-1.454066,-0.024128,-0.497615,-0.248865,-0.492587,-0.854229,-0.750059,-0.856713,-0.222268,-0.892652,1.286573,-0.726897,-0.897909,-0.93709,-0.560386,-0.586162,-0.592926,LEFT
-1.087562,-1.851296,-0.091567,1.034726,0.863069,2.73869,-1.087562,1.087562,-1.851296,1.851296,-1.428191,-0.023805,-1.454066,-0.024128,-0.497615,-0.248865,-0.575382,-0.854229,-0.750059,-0.9385,-0.294243,-0.819897,1.286573,-0.545022,-0.899048,-0.93709,-0.560386,-0.586162,-0.592926,LEFT
-1.170177,-1.851296,-0.091567,1.034726,0.935506,2.73869,-1.170177,1.170177,-1.851296,1.851296,-1.428191,-0.023805,-1.454066,-0.024128,-0.497615,-0.248865,-0.575382,-0.804203,-0.750059,-1.020286,-0.366219,-0.747142,1.286573,-0.363147,-0.900188,-0.93709,-0.560386,-0.586162,-0.592926,LEFT
-1.252792,-1.851296,-0.091567,1.034726,1.007943,2.73869,-1.252792,1.252792,-1.851296,1.851296,-1.428191,-0.023805,-1.454066,-0.024128,-0.497615,-0.248865,-0.575382,-0.754178,-0.750059,-1.102073,-0.438195,-0.674386,1.286573,-0.181271,-0.901327,-0.93709,-0.560386,-0.586162,-0.592926,DOWN
-1.252792,-1.769899,-0.091567,1.034726,1.007943,2.664803,-1.252792,1.252792,-1.769899,1.769899,-0.021106,1.398254,-0.737953,0.70013,-0.413986,-0.165198,-0.492587,-0.654127,-0.750059,-1.18386,-0.438195,-0.528876,1.10448,1.273731,-0.902467,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.688503,-0.091567,1.034726,1.007943,2.590916,-1.252792,1.252792,-1.688503,1.688503,-0.021106,1.398254,-0.021839,1.424387,-0.330357,-0.081531,-0.409792,-0.554077,-0.750059,-1.265647,-0.438195,-0.383365,0.922387,1.273731,-0.903606,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.607106,-0.091567,1.034726,1.007943,2.517029,-1.252792,1.252792,-1.607106,1.607106,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.326996,-0.454026,-0.750059,-1.347434,-0.438195,-0.237855,0.740294,1.273731,-0.904746,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.52571,-0.091567,1.034726,1.007943,2.443142,-1.252792,1.252792,-1.52571,1.52571,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.353975,-0.750059,-1.429221,-0.438195,-0.092344,0.558201,1.273731,-0.905885,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.444313,-0.091567,1.034726,1.007943,2.369255,-1.252792,1.252792,-1.444313,1.444313,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.30395,-0.750059,-1.511008,-0.438195,0.053166,0.376108,1.273731,-0.907025,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.362917,-0.091567,1.034726,1.007943,2.295368,-1.252792,1.252792,-1.362917,1.362917,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.253924,-0.750059,-1.592795,-0.438195,0.198677,0.194016,1.273731,-0.908164,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.28152,-0.091567,1.034726,1.007943,2.221481,-1.252792,1.252792,-1.28152,1.28152,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.203899,-0.750059,-1.674582,-0.438195,0.344187,0.011923,1.273731,-0.909304,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.200124,-0.091567,1.034726,1.007943,2.147593,-1.252792,1.252792,-1.200124,1.200124,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.153874,-0.750059,-1.756369,-0.438195,0.489698,0.011923,1.273731,-0.910443,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.118728,-0.091567,1.034726,1.007943,2.073706,-1.252792,1.252792,-1.118728,1.118728,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.103848,-0.750059,-1.838156,-0.438195,0.635208,0.011923,1.273731,-0.911583,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-1.037331,-0.091567,1.034726,1.007943,1.999819,-1.252792,1.252792,-1.037331,1.037331,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.053823,-0.8327,-1.838156,-0.366219,0.707963,0.011923,1.273731,-0.912722,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-0.955935,-0.091567,1.034726,1.007943,1.925932,-1.252792,1.252792,-0.955935,0.955935,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,-0.003797,-0.915342,-1.838156,-0.294243,0.780719,0.011923,1.273731,-0.913862,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-0.874538,-0.091567,1.034726,1.007943,1.852045,-1.252792,1.252792,-0.874538,0.874538,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,0.046228,-0.997983,-1.838156,-0.222268,0.853474,0.011923,1.273731,-0.915001,-0.93709,-0.560386,1.705872,-0.592926,DOWN
-1.252792,-0.793142,-0.091567,1.034726,1.007943,1.778158,-1.252792,1.252792,-0.793142,0.793142,-0.021106,1.398254,-0.021839,1.424387,-0.246728,0.002136,-0.244201,0.096253,-1.080624,-1.838156,-0.150292,0.926229,0.011923,1.273731,-0.916141,-0.93709,-0.560386,1.705872,-0.592926,DOWN
