@relation snake_game-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Dist_Tail_x numeric
@attribute Dist_Tail_y numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
-0.720426,-1.007918,-0.66035,0.465136,-0.052098,1.165167,-0.720426,0.720426,-1.007918,1.007918,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.444104,0.27999,-1.160547,-1.306584,0.192217,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.926981,-0.66035,0.465136,-0.052098,1.103152,-0.720426,0.720426,-0.926981,0.926981,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.399814,0.27999,-1.242156,-1.306584,0.409692,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.846044,-0.66035,0.465136,-0.052098,1.041137,-0.720426,0.720426,-0.846044,0.846044,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.355524,0.27999,-1.323765,-1.306584,0.627167,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.765106,-0.66035,0.465136,-0.052098,0.979122,-0.720426,0.720426,-0.765106,0.765106,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.311233,0.195906,-1.323765,-1.196958,0.735904,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.684169,-0.66035,0.465136,-0.052098,0.917107,-0.720426,0.720426,-0.684169,0.684169,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.266943,0.111822,-1.323765,-1.087331,0.844642,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.603232,-0.66035,0.465136,-0.052098,0.855092,-0.720426,0.720426,-0.603232,0.603232,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.222652,0.027737,-1.323765,-0.977704,0.953379,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.522294,-0.66035,0.465136,-0.052098,0.793077,-0.720426,0.720426,-0.522294,0.522294,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.178362,-0.056347,-1.323765,-0.868078,1.062116,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.441357,-0.66035,0.465136,-0.052098,0.731062,-0.720426,0.720426,-0.441357,0.441357,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.134072,-0.140431,-1.323765,-0.758451,1.170854,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.36042,-0.66035,0.465136,-0.052098,0.669047,-0.720426,0.720426,-0.36042,0.36042,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.089781,-0.224516,-1.323765,-0.648824,1.279591,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.279483,-0.66035,0.465136,-0.052098,0.607032,-0.720426,0.720426,-0.279483,0.279483,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.045491,-0.3086,-1.323765,-0.539198,1.388329,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.198545,-0.66035,0.465136,-0.052098,0.545017,-0.720426,0.720426,-0.198545,0.198545,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.001201,-0.392684,-1.323765,-0.429571,1.497066,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.117608,-0.66035,0.465136,-0.052098,0.483002,-0.720426,0.720426,-0.117608,0.117608,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.04309,-0.476769,-1.323765,-0.319944,1.605804,-0.543403,1.686353,-0.603456,DOWN
-0.720426,-0.036671,-0.66035,0.465136,-0.052098,0.420987,-0.720426,0.720426,-0.036671,0.036671,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.08738,-0.560853,-1.323765,-0.210318,1.714541,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.044267,-0.66035,0.465136,-0.052098,0.358972,-0.720426,0.720426,0.044267,-0.044267,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.13167,-0.644937,-1.323765,-0.100691,1.823279,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.125204,-0.66035,0.465136,-0.052098,0.296957,-0.720426,0.720426,0.125204,-0.125204,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.175961,-0.729022,-1.323765,0.008936,1.932016,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.206141,-0.66035,0.465136,-0.052098,0.234942,-0.720426,0.720426,0.206141,-0.206141,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.220251,-0.729022,-1.242156,0.008936,1.932016,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.287078,-0.66035,0.465136,-0.052098,0.172927,-0.720426,0.720426,0.287078,-0.287078,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.264542,-0.729022,-1.160547,0.008936,1.932016,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.368016,-0.66035,0.465136,-0.052098,0.110912,-0.720426,0.720426,0.368016,-0.368016,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.308832,-0.729022,-1.078938,0.008936,1.932016,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.448953,-0.66035,0.465136,-0.052098,0.048897,-0.720426,0.720426,0.448953,-0.448953,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.353122,-0.729022,-0.997328,0.008936,1.932016,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.52989,-0.66035,0.465136,-0.052098,-0.013118,-0.720426,0.720426,0.52989,-0.52989,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.397413,-0.729022,-0.915719,0.008936,1.932016,-0.543403,1.686353,-0.603456,DOWN
-0.720426,0.610828,0.425371,1.419578,1.409729,0.731062,-0.720426,0.720426,0.610828,-0.610828,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.441703,-0.729022,-0.915719,0.008936,2.040754,-0.543403,1.686353,-0.603456,RIGHT
-0.636545,0.610828,0.425371,1.419578,1.312274,0.731062,-0.636545,0.636545,0.610828,-0.610828,1.36747,-0.046071,0.678754,0.68276,-0.261017,-0.197603,-0.258902,0.441703,-0.729022,-0.83411,0.118562,1.932016,-0.543403,-0.59294,1.656968,RIGHT
-0.552663,0.610828,0.425371,1.419578,1.214819,0.731062,-0.552663,0.552663,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.194679,-0.264015,-0.192982,0.441703,-0.729022,-0.752501,0.228189,1.823279,-0.543403,-0.59294,1.656968,RIGHT
-0.468781,0.610828,0.425371,1.419578,1.117364,0.731062,-0.468781,0.468781,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.127063,0.441703,-0.729022,-0.670892,0.337816,1.714541,-0.543403,-0.59294,1.656968,RIGHT
-0.3849,0.610828,0.425371,1.419578,1.019908,0.731062,-0.3849,0.3849,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.441703,-0.729022,-0.589283,0.447442,1.605804,-0.543403,-0.59294,1.656968,RIGHT
-0.301018,0.610828,0.425371,1.419578,0.922453,0.731062,-0.301018,0.301018,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.397413,-0.729022,-0.507673,0.557069,1.497066,-0.543403,-0.59294,1.656968,RIGHT
-0.217137,0.610828,0.425371,1.419578,0.824998,0.731062,-0.217137,0.217137,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.353122,-0.729022,-0.426064,0.666696,1.388329,-0.543403,-0.59294,1.656968,RIGHT
-0.133255,0.610828,0.425371,1.419578,0.727543,0.731062,-0.133255,0.133255,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.308832,-0.729022,-0.344455,0.776322,1.279591,-0.543403,-0.59294,1.656968,RIGHT
-0.049374,0.610828,0.425371,1.419578,0.630088,0.731062,-0.049374,0.049374,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.264542,-0.729022,-0.262846,0.885949,1.170854,-0.543403,-0.59294,1.656968,RIGHT
0.034508,0.610828,0.425371,1.419578,0.532633,0.731062,0.034508,-0.034508,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.220251,-0.729022,-0.181237,0.995576,1.062116,-0.543403,-0.59294,1.656968,RIGHT
0.118389,0.610828,0.425371,1.419578,0.435178,0.731062,0.118389,-0.118389,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.175961,-0.729022,-0.099628,1.105203,0.953379,-0.543403,-0.59294,1.656968,RIGHT
0.202271,0.610828,0.425371,1.419578,0.337722,0.731062,0.202271,-0.202271,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.13167,-0.729022,-0.018018,1.214829,0.844642,-0.543403,-0.59294,1.656968,RIGHT
0.286152,0.610828,0.425371,1.419578,0.240267,0.731062,0.286152,-0.286152,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.08738,-0.729022,0.063591,1.324456,0.735904,-0.543403,-0.59294,1.656968,RIGHT
0.370034,0.610828,0.425371,1.419578,0.142812,0.731062,0.370034,-0.370034,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.04309,-0.729022,0.1452,1.434083,0.627167,-0.543403,-0.59294,1.656968,RIGHT
0.453915,0.610828,0.425371,1.419578,0.045357,0.731062,0.453915,-0.453915,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.001201,-0.729022,0.226809,1.543709,0.518429,-0.543403,-0.59294,1.656968,RIGHT
0.537797,0.610828,0.425371,1.419578,-0.052098,0.731062,0.537797,-0.537797,0.610828,-0.610828,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.045491,-0.729022,0.308418,1.653336,0.409692,-0.543403,-0.59294,1.656968,DOWN
0.537797,0.691765,0.425371,1.419578,-0.052098,0.669047,0.537797,-0.537797,0.691765,-0.691765,-0.030847,1.386687,0.678754,0.68276,-0.194679,-0.264015,-0.127063,-0.045491,-0.729022,0.390027,1.653336,0.409692,-0.543403,1.686353,-0.603456,DOWN
0.537797,0.772702,0.425371,1.419578,-0.052098,0.607032,0.537797,-0.537797,0.772702,-0.772702,-0.030847,1.386687,-0.032372,1.412666,-0.261017,-0.197603,-0.192982,-0.045491,-0.729022,0.471637,1.653336,0.409692,-0.543403,1.686353,-0.603456,DOWN
0.537797,0.85364,0.425371,1.419578,-0.052098,0.545017,0.537797,-0.537797,0.85364,-0.85364,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.258902,-0.045491,-0.729022,0.553246,1.653336,0.409692,-0.543403,1.686353,-0.603456,DOWN
0.537797,0.934577,0.425371,1.419578,-0.052098,0.483002,0.537797,-0.537797,0.934577,-0.934577,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.045491,-0.729022,0.634855,1.653336,0.409692,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.015514,0.425371,1.419578,-0.052098,0.420987,0.537797,-0.537797,1.015514,-1.015514,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,-0.001201,-0.644937,0.634855,1.543709,0.518429,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.096451,0.425371,1.419578,-0.052098,0.358972,0.537797,-0.537797,1.096451,-1.096451,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.04309,-0.560853,0.634855,1.434083,0.627167,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.177389,0.425371,1.419578,-0.052098,0.296957,0.537797,-0.537797,1.177389,-1.177389,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.08738,-0.476769,0.634855,1.324456,0.735904,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.258326,0.425371,1.419578,-0.052098,0.234942,0.537797,-0.537797,1.258326,-1.258326,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.13167,-0.392684,0.634855,1.214829,0.844642,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.339263,0.425371,1.419578,-0.052098,0.172927,0.537797,-0.537797,1.339263,-1.339263,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.175961,-0.3086,0.634855,1.105203,0.953379,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.420201,0.425371,1.419578,-0.052098,0.110912,0.537797,-0.537797,1.420201,-1.420201,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.220251,-0.224516,0.634855,0.995576,1.062116,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.501138,0.425371,1.419578,-0.052098,0.048897,0.537797,-0.537797,1.501138,-1.501138,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.264542,-0.140431,0.634855,0.885949,1.170854,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.582075,0.425371,1.419578,-0.052098,-0.013118,0.537797,-0.537797,1.582075,-1.582075,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.308832,-0.056347,0.634855,0.776322,1.279591,-0.543403,1.686353,-0.603456,DOWN
0.537797,1.663012,-1.384164,1.125904,-2.488477,-0.323193,0.537797,-0.537797,1.663012,-1.663012,-0.030847,1.386687,-0.032372,1.412666,-0.327355,-0.131191,-0.324821,0.353122,-0.056347,0.634855,0.776322,1.388329,-0.543403,1.686353,-0.603456,LEFT
0.453915,1.663012,-1.384164,1.125904,-2.391022,-0.323193,0.453915,-0.453915,1.663012,-1.663012,-1.429165,-0.046071,-0.743499,0.68276,-0.393693,-0.197603,-0.39074,0.353122,0.027737,0.634855,0.557069,1.388329,-0.543403,-0.59294,-0.603456,LEFT
0.370034,1.663012,-1.384164,1.125904,-2.293567,-0.323193,0.370034,-0.370034,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.460031,-0.264015,-0.456659,0.353122,0.111822,0.634855,0.337816,1.388329,-0.543403,-0.59294,-0.603456,LEFT
0.286152,1.663012,-1.384164,1.125904,-2.196111,-0.323193,0.286152,-0.286152,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.522579,0.353122,0.195906,0.634855,0.118562,1.388329,-0.543403,-0.59294,-0.603456,LEFT
0.202271,1.663012,-1.384164,1.125904,-2.098656,-0.323193,0.202271,-0.202271,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.353122,0.27999,0.634855,-0.100691,1.388329,-0.543403,-0.59294,-0.603456,LEFT
0.118389,1.663012,-1.384164,1.125904,-2.001201,-0.323193,0.118389,-0.118389,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.397413,0.364075,0.634855,-0.319944,1.388329,-0.543403,-0.59294,-0.603456,LEFT
0.034508,1.663012,-1.384164,1.125904,-1.903746,-0.323193,0.034508,-0.034508,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.441703,0.448159,0.634855,-0.539198,1.388329,-0.543403,-0.59294,-0.603456,LEFT
-0.049374,1.663012,-1.384164,1.125904,-1.806291,-0.323193,-0.049374,0.049374,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.485993,0.532243,0.634855,-0.758451,1.388329,-0.543403,-0.59294,-0.603456,LEFT
-0.133255,1.663012,-1.384164,1.125904,-1.708836,-0.323193,-0.133255,0.133255,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.530284,0.532243,0.716464,-0.868078,1.279591,-0.543403,-0.59294,-0.603456,LEFT
-0.217137,1.663012,-1.384164,1.125904,-1.611381,-0.323193,-0.217137,0.217137,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.574574,0.532243,0.798073,-0.977704,1.170854,-0.543403,-0.59294,-0.603456,LEFT
-0.301018,1.663012,-1.384164,1.125904,-1.513925,-0.323193,-0.301018,0.301018,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.618864,0.532243,0.879682,-1.087331,1.062116,-0.543403,-0.59294,-0.603456,LEFT
-0.3849,1.663012,-1.384164,1.125904,-1.41647,-0.323193,-0.3849,0.3849,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.663155,0.532243,0.961292,-1.196958,0.953379,-0.543403,-0.59294,-0.603456,LEFT
-0.468781,1.663012,-1.384164,1.125904,-1.319015,-0.323193,-0.468781,0.468781,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.707445,0.532243,1.042901,-1.306584,0.844642,-0.543403,-0.59294,-0.603456,LEFT
-0.552663,1.663012,-1.384164,1.125904,-1.22156,-0.323193,-0.552663,0.552663,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.751736,0.532243,1.12451,-1.416211,0.735904,-0.543403,-0.59294,-0.603456,LEFT
-0.636545,1.663012,-1.384164,1.125904,-1.124105,-0.323193,-0.636545,0.636545,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.796026,0.532243,1.206119,-1.525838,0.627167,-0.543403,-0.59294,-0.603456,LEFT
-0.720426,1.663012,-1.384164,1.125904,-1.02665,-0.323193,-0.720426,0.720426,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.840316,0.532243,1.287728,-1.635464,0.518429,-0.543403,-0.59294,-0.603456,LEFT
-0.804308,1.663012,-1.384164,1.125904,-0.929194,-0.323193,-0.804308,0.804308,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.884607,0.532243,1.369337,-1.745091,0.409692,-0.543403,-0.59294,-0.603456,LEFT
-0.888189,1.663012,-1.384164,1.125904,-0.831739,-0.323193,-0.888189,0.888189,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.928897,0.532243,1.450947,-1.854718,0.300954,-0.543403,-0.59294,-0.603456,LEFT
-0.972071,1.663012,-1.384164,1.125904,-0.734284,-0.323193,-0.972071,0.972071,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,0.973187,0.532243,1.532556,-1.964344,0.192217,-0.543403,-0.59294,-0.603456,LEFT
-1.055952,1.663012,-1.384164,1.125904,-0.636829,-0.323193,-1.055952,1.055952,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.017478,0.532243,1.614165,-2.073971,0.083479,-0.543403,-0.59294,-0.603456,LEFT
-1.139834,1.663012,-1.384164,1.125904,-0.539374,-0.323193,-1.139834,1.139834,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.061768,0.532243,1.695774,-2.183598,-0.025258,-0.543403,-0.59294,-0.603456,LEFT
-1.223715,1.663012,-1.384164,1.125904,-0.441919,-0.323193,-1.223715,1.223715,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.106059,0.448159,1.695774,-2.183598,-0.025258,-0.543403,-0.59294,-0.603456,LEFT
-1.307597,1.663012,-1.384164,1.125904,-0.344464,-0.323193,-1.307597,1.307597,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.150349,0.364075,1.695774,-2.183598,-0.025258,-0.543403,-0.59294,-0.603456,LEFT
-1.391478,1.663012,-1.384164,1.125904,-0.247008,-0.323193,-1.391478,1.391478,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.194639,0.27999,1.695774,-2.183598,-0.025258,-0.543403,-0.59294,-0.603456,LEFT
-1.47536,1.663012,-1.384164,1.125904,-0.149553,-0.323193,-1.47536,1.47536,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.23893,0.195906,1.695774,-2.183598,-0.025258,-0.543403,-0.59294,-0.603456,LEFT
-1.559241,1.663012,-1.384164,1.125904,-0.052098,-0.323193,-1.559241,1.559241,1.663012,-1.663012,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.28322,0.111822,1.695774,-2.183598,-0.025258,-0.543403,-0.59294,-0.603456,UP
-1.559241,1.582075,-1.384164,1.125904,-0.052098,-0.261178,-1.559241,1.559241,1.582075,-1.582075,-0.030847,-1.47883,-0.743499,-0.777051,-0.460031,-0.396839,-0.522579,1.28322,0.027737,1.695774,-2.073971,-0.133996,1.840084,-0.59294,-0.603456,UP
-1.559241,1.501138,-1.384164,1.125904,-0.052098,-0.199163,-1.559241,1.559241,1.501138,-1.501138,-0.030847,-1.47883,-0.032372,-1.506957,-0.393693,-0.463251,-0.456659,1.28322,-0.056347,1.695774,-1.964344,-0.242733,1.840084,-0.59294,-0.603456,UP
-1.559241,1.420201,-1.384164,1.125904,-0.052098,-0.137148,-1.559241,1.559241,1.420201,-1.420201,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.39074,1.28322,-0.140431,1.695774,-1.854718,-0.351471,1.840084,-0.59294,-0.603456,UP
-1.559241,1.339263,0.35299,-0.489307,2.286825,-1.439464,-1.559241,1.559241,1.339263,-1.339263,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.28322,-0.140431,1.695774,-1.854718,-0.460208,1.840084,-0.59294,-0.603456,RIGHT
-1.47536,1.339263,0.35299,-0.489307,2.18937,-1.439464,-1.47536,1.47536,1.339263,-1.339263,1.36747,-0.046071,0.678754,-0.777051,-0.261017,-0.463251,-0.258902,1.28322,-0.224516,1.695774,-1.635464,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-1.391478,1.339263,0.35299,-0.489307,2.091915,-1.439464,-1.391478,1.391478,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.194679,-0.396839,-0.192982,1.28322,-0.3086,1.695774,-1.416211,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-1.307597,1.339263,0.35299,-0.489307,1.99446,-1.439464,-1.307597,1.307597,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.127063,1.28322,-0.392684,1.695774,-1.196958,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-1.223715,1.339263,0.35299,-0.489307,1.897005,-1.439464,-1.223715,1.223715,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,1.28322,-0.476769,1.695774,-0.977704,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-1.139834,1.339263,0.35299,-0.489307,1.79955,-1.439464,-1.139834,1.139834,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,1.23893,-0.560853,1.695774,-0.758451,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-1.055952,1.339263,0.35299,-0.489307,1.702095,-1.439464,-1.055952,1.055952,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,1.194639,-0.644937,1.695774,-0.539198,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.972071,1.339263,0.35299,-0.489307,1.604639,-1.439464,-0.972071,0.972071,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,1.150349,-0.729022,1.695774,-0.319944,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.888189,1.339263,0.35299,-0.489307,1.507184,-1.439464,-0.888189,0.888189,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,1.106059,-0.813106,1.695774,-0.100691,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.804308,1.339263,0.35299,-0.489307,1.409729,-1.439464,-0.804308,0.804308,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,1.061768,-0.89719,1.695774,0.118562,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.720426,1.339263,0.35299,-0.489307,1.312274,-1.439464,-0.720426,0.720426,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,1.017478,-0.981275,1.695774,0.337816,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.636545,1.339263,0.35299,-0.489307,1.214819,-1.439464,-0.636545,0.636545,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.973187,-1.065359,1.695774,0.557069,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.552663,1.339263,0.35299,-0.489307,1.117364,-1.439464,-0.552663,0.552663,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.928897,-1.149444,1.695774,0.776322,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.468781,1.339263,0.35299,-0.489307,1.019908,-1.439464,-0.468781,0.468781,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.884607,-1.233528,1.695774,0.995576,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.3849,1.339263,0.35299,-0.489307,0.922453,-1.439464,-0.3849,0.3849,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.840316,-1.317612,1.695774,1.214829,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.301018,1.339263,0.35299,-0.489307,0.824998,-1.439464,-0.301018,0.301018,1.339263,-1.339263,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.796026,-1.401697,1.695774,1.434083,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
