@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,474,491,0,49.119171,50.880829,0,0.313762,0.269911,0.365454,72.002965,84.414056,1929.207438,1319.939799,609.267639,1.999179,1.367813,0.631365,693.056108,0.718193,35.924395,0,0,0,0,1,735,1,230,?,0,?,?,0.662585,0.316804,0.491192,0.177866,0.822134,0.508808,?,0.491192,?,?,0.732294,0.473064,?,0.491192,0.019,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.512953,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.307711,0.270496,0.36804,72.15937,85.011838,1929.185764,1338.222264,590.963501,1.999156,1.386759,0.612397,689.470711,0.714477,35.738949,0,0,0,0,1,735,1,230,?,0,?,?,0.667347,0.319889,0.487047,0.180191,0.819809,0.512953,?,0.487047,?,?,0.730001,0.466354,?,0.487047,0.019,0,0.015625,0,15.625,0,3894,2339830,262343,97.409326,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,476,489,0,49.326425,50.673575,0,0.316138,0.267549,0.36572,71.372443,84.475212,1929.222008,1307.671277,621.550731,1.999194,1.3551,0.644094,702.984507,0.728481,36.438756,0,0,0,0,1,734,1,231,?,0,?,?,0.673706,0.325352,0.493264,0.17799,0.82201,0.506736,?,0.493264,?,?,0.736504,0.472071,?,0.493264,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,98.031088,68.393782,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,471,494,0,48.80829,51.19171,0,0.309106,0.270389,0.367634,72.130174,84.917203,1929.222008,1335.039701,594.182307,1.999194,1.383461,0.615733,690.127094,0.715158,35.7723,0,0,0,0,1,734,1,231,?,0,?,?,0.666894,0.320833,0.488083,0.179835,0.820165,0.511917,?,0.488083,?,?,0.730369,0.467348,?,0.488083,0.021,0.001,0.03125,0,31.25,0,3894,2339830,262343,97.409326,68.65285,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314716,0.268588,0.365846,71.649792,84.50426,1929.222008,1313.717616,615.504392,1.999194,1.361365,0.637828,698.499311,0.723833,36.206269,0,0,0,0,1,734,1,231,?,0,?,?,0.669619,0.322626,0.492228,0.178378,0.821622,0.507772,?,0.492228,?,?,0.734493,0.471737,?,0.492228,0.023,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.823834,68.549223,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,478,488,0,49.482402,50.517598,0,0.318481,0.267415,0.364956,71.336435,84.29807,1931.249555,1302.969715,628.27984,1.999223,1.34883,0.650393,704.559555,0.729358,36.482057,0,0,0,0,1,735,1,231,?,0,?,?,0.672109,0.323983,0.494824,0.177209,0.822791,0.505176,?,0.494824,?,?,0.73705,0.473896,?,0.494824,0.037,0,0.046875,0,46.875,0,3894,2339561,262612,98.033126,68.452381,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,477,489,0,49.378882,50.621118,0,0.317057,0.268354,0.36469,71.586768,84.236536,1931.249555,1305.790872,625.458683,1.999223,1.35175,0.647473,700.66445,0.725326,36.280368,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.493789,0.177604,0.822396,0.506211,?,0.493789,?,?,0.73539,0.474608,?,0.493789,0.033,0.001,0.03125,0,31.25,0,3894,2339561,262612,97.929607,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,469,497,0,48.550725,51.449275,0,0.306367,0.270571,0.369065,72.178004,85.24668,1931.271229,1348.431395,582.839834,1.999246,1.395892,0.603354,689.582354,0.713853,35.706137,0,0,0,0,1,735,1,231,?,0,?,?,0.670068,0.322626,0.485507,0.179564,0.820436,0.514493,?,0.485507,?,?,0.729536,0.463958,?,0.485507,0.02,0,0.015625,0,15.625,0,3894,2339561,262612,97.204969,68.530021,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308465,0.269975,0.369936,72.018567,85.447322,1929.304852,1349.738106,579.566746,1.99928,1.398692,0.600587,691.020424,0.716083,35.817068,0,0,0,0,1,734,1,231,?,0,?,?,0.675068,0.326271,0.487047,0.179208,0.820792,0.512953,?,0.487047,?,?,0.730248,0.461987,?,0.487047,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.098446,68.341969,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,464,501,0,48.082902,51.917098,0,0.30004,0.272416,0.370237,72.66968,85.516891,1929.304852,1363.161537,566.143315,1.99928,1.412603,0.586677,680.53062,0.705213,35.273359,0,0,0,0,1,734,1,231,?,0,?,?,0.665531,0.319945,0.480829,0.181423,0.818577,0.519171,?,0.480829,?,?,0.725509,0.460958,?,0.480829,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,96.994819,68.704663,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306325,0.269714,0.367574,71.950143,84.903286,1929.222008,1330.583499,598.638509,1.999194,1.378843,0.620351,693.062158,0.718199,35.924438,0,0,0,0,1,734,1,231,?,0,?,?,0.669619,0.322626,0.48601,0.180548,0.819452,0.51399,?,0.48601,?,?,0.731671,0.467529,?,0.48601,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,97.823834,68.549223,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,480,485,0,49.740933,50.259067,0,0.321681,0.267869,0.36303,71.457879,83.85384,1929.222008,1291.745883,637.476125,1.999194,1.338597,0.660597,702.660716,0.728146,36.421973,0,0,0,0,1,734,1,231,?,0,?,?,0.66485,0.319502,0.497409,0.176611,0.823389,0.502591,?,0.497409,?,?,0.737024,0.478937,?,0.497409,0.022,0.001,0.015625,0,15.625,0,3894,2339830,262343,98.031088,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.30071,0.271963,0.36979,72.549963,85.415187,1929.222008,1357.52999,571.692018,1.999194,1.406767,0.592427,682.604101,0.707362,35.382351,0,0,0,0,1,734,1,231,?,0,?,?,0.666213,0.320388,0.481865,0.182005,0.817995,0.518135,?,0.481865,?,?,0.72653,0.462069,?,0.481865,0.021,0,0.015625,0,15.625,0,3894,2339830,262343,97.202073,68.678756,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311907,0.270486,0.368025,72.156686,85.008208,1929.185764,1339.160638,590.025126,1.999156,1.387731,0.611425,689.486689,0.714494,35.739777,0,0,0,0,1,735,1,230,?,0,?,?,0.667347,0.319889,0.490155,0.179098,0.820902,0.509845,?,0.490155,?,?,0.730041,0.46643,?,0.490155,0.023,0.001,0.03125,0,31.25,0,3894,2339830,262343,97.098446,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314696,0.269179,0.365536,71.807804,84.433273,1929.185764,1314.764868,614.420897,1.999156,1.362451,0.636706,696.057589,0.721303,36.080382,0,0,0,0,1,735,1,230,?,0,?,?,0.665986,0.319001,0.492228,0.178401,0.821599,0.507772,?,0.492228,?,?,0.733512,0.472577,?,0.492228,0.022,0.001,0.03125,0,31.25,0,3894,2339830,262343,97.720207,68.678756,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,469,497,0,48.550725,51.449275,0,0.305676,0.26984,0.370158,71.984244,85.500794,1931.188385,1352.478245,578.71014,1.99916,1.400081,0.599079,692.24301,0.716608,35.845442,0,0,0,0,1,735,1,231,?,0,?,?,0.67619,0.326733,0.485507,0.18046,0.81954,0.514493,?,0.485507,?,?,0.730461,0.461599,?,0.485507,0.019,0,0.015625,0,15.625,0,3894,2339561,262612,97.308489,68.297101,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,480,486,0,49.689441,50.310559,0,0.32131,0.265581,0.364352,70.847078,84.158498,1931.249555,1290.005221,641.244334,1.999223,1.335409,0.663814,712.635882,0.737718,36.900248,0,0,0,0,1,735,1,231,?,0,?,?,0.678231,0.328125,0.496894,0.176451,0.823549,0.503106,?,0.496894,?,?,0.740757,0.475486,?,0.496894,0.021,0,0.03125,0,31.25,0,3894,2339561,262612,98.447205,68.219462,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307273,0.270912,0.368129,72.269134,85.030944,1931.249555,1342.06676,589.182795,1.999223,1.389303,0.60992,688.410825,0.712641,35.645876,0,0,0,0,1,735,1,231,?,0,?,?,0.665986,0.319945,0.486542,0.180124,0.819876,0.513458,?,0.486542,?,?,0.729159,0.4661,?,0.486542,0.021,0,0.015625,0,15.625,0,3894,2339561,262612,97.308489,68.6853,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,479,486,0,49.637306,50.362694,0,0.320291,0.268073,0.363832,71.512921,84.039752,1929.185764,1298.067248,631.118517,1.999156,1.345147,0.654009,701.42685,0.726867,36.358699,0,0,0,0,1,735,1,230,?,0,?,?,0.665986,0.319001,0.496373,0.176959,0.823041,0.503627,?,0.496373,?,?,0.736305,0.476857,?,0.496373,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.927461,68.678756,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,478,487,0,49.533679,50.466321,0,0.318884,0.268968,0.364727,71.751713,84.246493,1929.185764,1309.033398,620.152366,1.999156,1.356511,0.642645,697.251672,0.722541,36.142277,0,0,0,0,1,735,1,230,?,0,?,?,0.664626,0.318119,0.495337,0.177324,0.822676,0.504663,?,0.495337,?,?,0.734256,0.474687,?,0.495337,0.02,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.61658,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,461,504,0,47.772021,52.227979,0,0.295837,0.27367,0.371176,73.004079,85.733732,1929.304852,1376.268655,553.036197,1.99928,1.426185,0.573095,674.832309,0.699308,34.978003,0,0,0,0,1,734,1,231,?,0,?,?,0.662807,0.318182,0.47772,0.182516,0.817484,0.52228,?,0.47772,?,?,0.722768,0.458664,?,0.47772,0.023,0,0.03125,0,31.25,0,3894,2339830,262343,96.787565,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,481,484,0,49.84456,50.15544,0,0.323806,0.266834,0.362892,71.180688,83.820145,1929.304852,1285.718476,643.586376,1.99928,1.332351,0.666929,707.159841,0.732808,36.653608,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.498446,0.175299,0.824701,0.501554,?,0.498446,?,?,0.739038,0.479098,?,0.498446,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,98.134715,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.307056,0.269572,0.368336,71.910953,85.077575,1929.304852,1335.371421,593.933431,1.99928,1.383805,0.615475,693.396307,0.718545,35.940215,0,0,0,0,1,734,1,231,?,0,?,?,0.672343,0.324438,0.48601,0.179594,0.820406,0.51399,?,0.48601,?,?,0.731645,0.465702,?,0.48601,0.021,0,0.015625,0,15.625,0,3894,2339830,262343,97.61658,68.445596,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,464,501,0,48.082902,51.917098,0,0.299271,0.273685,0.37001,73.00936,85.466111,1929.222008,1368.826658,560.39535,1.999194,1.418473,0.580721,675.171573,0.69966,34.997091,0,0,0,0,1,734,1,231,?,0,?,?,0.659401,0.316005,0.480829,0.182408,0.817592,0.519171,?,0.480829,?,?,0.723188,0.46161,?,0.480829,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,96.787565,68.937824,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306325,0.270806,0.369242,72.241389,85.288605,1929.222008,1348.259459,580.962549,1.999194,1.39716,0.602034,687.720643,0.712664,35.647564,0,0,0,0,1,734,1,231,?,0,?,?,0.669619,0.322626,0.48601,0.180532,0.819468,0.51399,?,0.48601,?,?,0.728936,0.463438,?,0.48601,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.202073,68.549223,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,472,494,0,48.861284,51.138716,0,0.310074,0.270011,0.367237,72.02901,84.824943,1931.249555,1331.325887,599.923668,1.999223,1.378184,0.621039,692.598321,0.716975,35.862705,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.488613,0.179397,0.820603,0.511387,?,0.488613,?,?,0.731219,0.468289,?,0.488613,0.021,0,0.03125,0,31.25,0,3894,2339561,262612,97.515528,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,468,498,0,48.447205,51.552795,0,0.304471,0.271266,0.368187,72.36371,85.0445,1931.249555,1343.971904,587.277651,1.999223,1.391275,0.607948,686.894996,0.711071,35.567387,0,0,0,0,1,735,1,231,?,0,?,?,0.664626,0.319061,0.484472,0.180859,0.819141,0.515528,?,0.484472,?,?,0.728466,0.46598,?,0.484472,0.02,0,0.015625,0,15.625,0,3894,2339561,262612,97.412008,68.73706,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,466,500,0,48.240166,51.759834,0,0.301706,0.270897,0.369318,72.265294,85.305596,1931.249555,1349.571297,581.678259,1.999223,1.397072,0.602151,688.041674,0.712258,35.626762,0,0,0,0,1,735,1,231,?,0,?,?,0.669388,0.322176,0.482402,0.181547,0.818453,0.517598,?,0.482402,?,?,0.728718,0.463253,?,0.482402,0.023,0,0.015625,0,15.625,0,3894,2339561,262612,97.515528,68.555901,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314688,0.270625,0.367268,72.193586,84.833374,1929.185764,1335.456817,593.728948,1.999156,1.383893,0.615263,689.181217,0.714177,35.723943,0,0,0,0,1,735,1,230,?,0,?,?,0.664626,0.318119,0.492228,0.178393,0.821607,0.507772,?,0.492228,?,?,0.730107,0.468385,?,0.492228,0.02,0.001,0.015625,0.015625,15.625,15.625,3894,2339830,262343,96.994819,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.307727,0.269265,0.36713,71.830845,84.801432,1929.185764,1325.273294,603.912471,1.999156,1.37334,0.625816,695.104529,0.720316,36.03098,0,0,0,0,1,735,1,230,?,0,?,?,0.670068,0.321678,0.487047,0.180183,0.819817,0.512953,?,0.487047,?,?,0.732701,0.468634,?,0.487047,0.023,0,0.015625,0,15.625,0,3894,2339830,262343,97.927461,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,478,487,0,49.533679,50.466321,0,0.318943,0.267195,0.36567,71.278053,84.463562,1929.222008,1306.156847,623.065161,1.999194,1.35353,0.645663,704.49523,0.730047,36.517064,0,0,0,0,1,734,1,231,?,0,?,?,0.675068,0.326271,0.495337,0.177254,0.822746,0.504663,?,0.495337,?,?,0.737199,0.472236,?,0.495337,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.927461,68.341969,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,476,489,0,49.326425,50.673575,0,0.316107,0.26784,0.364204,71.450229,84.124865,1929.222008,1298.522723,630.699284,1.999194,1.345619,0.653574,702.351317,0.727825,36.405935,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.493264,0.178037,0.821963,0.506736,?,0.493264,?,?,0.736578,0.475833,?,0.493264,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,98.238342,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308188,0.270189,0.367814,72.076515,84.958305,1929.243682,1336.741602,592.50208,1.999216,1.385224,0.613992,691.002289,0.716065,35.817263,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.487047,0.179288,0.820712,0.512953,?,0.487047,?,?,0.730786,0.467024,?,0.487047,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.409326,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.312629,0.270145,0.367989,72.063863,84.997646,1929.304852,1337.400005,591.904847,1.99928,1.385907,0.613373,691.040082,0.716104,35.818087,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.490155,0.178162,0.821838,0.509845,?,0.490155,?,?,0.730714,0.466515,?,0.490155,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.098446,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.311226,0.270493,0.368035,72.156574,85.008064,1929.304852,1339.222035,590.082817,1.99928,1.387795,0.611485,689.547284,0.714557,35.740712,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.489119,0.17853,0.82147,0.510881,?,0.489119,?,?,0.730035,0.466385,?,0.489119,0.02,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.098446,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,465,501,0,48.136646,51.863354,0,0.300302,0.272892,0.37186,72.797318,85.892881,1931.249555,1378.619955,552.6296,1.999223,1.427143,0.57208,678.496262,0.702377,35.132501,0,0,0,0,1,735,1,231,?,0,?,?,0.668027,0.32128,0.481366,0.181895,0.818105,0.518634,?,0.481366,?,?,0.723935,0.457046,?,0.481366,0.024,0,0.015625,0,15.625,0,3894,2339561,262612,96.583851,68.60766,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,478,488,0,49.482402,50.517598,0,0.318461,0.266922,0.362963,71.204797,83.837801,1931.249555,1286.46678,644.782775,1.999223,1.331746,0.667477,707.480134,0.732381,36.633284,0,0,0,0,1,735,1,231,?,0,?,?,0.668707,0.321727,0.494824,0.177248,0.822752,0.505176,?,0.494824,?,?,0.738805,0.478897,?,0.494824,0.023,0,0.03125,0,31.25,0,3894,2339561,262612,98.550725,68.581781,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,473,493,0,48.964803,51.035197,0,0.311234,0.269355,0.36696,71.855281,84.762985,1931.152142,1327.618743,603.533398,1.999122,1.374347,0.624776,695.511133,0.719991,36.015346,0,0,0,0,1,736,1,230,?,0,?,?,0.669158,0.320781,0.489648,0.179059,0.820941,0.510352,?,0.489648,?,?,0.732669,0.469098,?,0.489648,0.02,0.001,0.015625,0,15.625,0,3894,2339561,262612,97.619048,68.555901,?,?
